settlementDate,settlementPeriod,DAM,DAI
2021-01-02,45.0,25482.0,-314.0
2021-01-02,46.0,26514.0,-278.0
2021-01-02,47.0,27820.0,-1074.0
2021-01-02,48.0,28669.0,-1463.0
2021-01-03,1.0,28957.0,-1254.0
2021-01-03,2.0,30073.0,-754.0
2021-01-03,3.0,30436.0,-1019.0
2021-01-03,4.0,31040.0,-946.0
2021-01-03,5.0,31807.0,-384.0
2021-01-03,6.0,32018.0,-201.0
2021-01-03,7.0,32331.0,-30.0
2021-01-03,8.0,32641.0,289.0
2021-01-03,9.0,32437.0,303.0
2021-01-03,10.0,32497.0,454.0
2021-01-03,11.0,32336.0,-17.0
2021-01-03,12.0,32070.0,-444.0
2021-01-03,13.0,32205.0,-3.0
2021-01-03,14.0,31839.0,236.0
2021-01-03,15.0,31428.0,1182.0
2021-01-03,16.0,31130.0,1149.0
2021-01-03,17.0,30973.0,1328.0
2021-01-03,18.0,29873.0,1256.0
2021-01-03,19.0,28628.0,2174.0
2021-01-03,20.0,27466.0,1390.0
2021-01-03,21.0,25858.0,1551.0
2021-01-03,22.0,24668.0,714.0
2021-01-03,23.0,23295.0,630.0
2021-01-03,24.0,22393.0,540.0
2021-01-03,25.0,22342.0,531.0
2021-01-03,26.0,22074.0,354.0
2021-01-03,27.0,21752.0,313.0
2021-01-03,28.0,21784.0,562.0
2021-01-03,29.0,21246.0,303.0
2021-01-03,30.0,21454.0,965.0
2021-01-03,31.0,21265.0,1649.0
2021-01-03,32.0,20719.0,1642.0
2021-01-03,33.0,19631.0,1535.0
2021-01-03,34.0,17922.0,666.0
2021-01-03,35.0,17004.0,269.0
2021-01-03,36.0,17047.0,651.0
2021-01-03,37.0,17650.0,569.0
2021-01-03,38.0,18461.0,188.0
2021-01-03,39.0,19686.0,-246.0
2021-01-03,40.0,20965.0,-80.0
2021-01-03,41.0,21945.0,-727.0
2021-01-03,42.0,23435.0,-1290.0
2021-01-03,43.0,25442.0,-1078.0
2021-01-03,44.0,26996.0,-1298.0
2021-01-03,45.0,27996.0,-1547.0
2021-01-03,46.0,29175.0,-1517.0
2021-01-03,47.0,31168.0,-1273.0
2021-01-03,48.0,32252.0,-1103.0
2021-01-04,1.0,32723.0,-632.0
2021-01-04,2.0,32974.0,-367.0
2021-01-04,3.0,33144.0,-236.0
2021-01-04,4.0,33083.0,-525.0
2021-01-04,5.0,32943.0,-601.0
2021-01-04,6.0,32659.0,-704.0
2021-01-04,7.0,32999.0,-492.0
2021-01-04,8.0,33457.0,26.0
2021-01-04,9.0,33673.0,257.0
2021-01-04,10.0,33703.0,344.0
2021-01-04,11.0,32912.0,-114.0
2021-01-04,12.0,31667.0,-785.0
2021-01-04,13.0,29429.0,-1139.0
2021-01-04,14.0,26512.0,-1079.0
2021-01-04,15.0,21143.0,-1585.0
2021-01-04,16.0,19772.0,-1481.0
2021-01-04,17.0,18365.0,-1524.0
2021-01-04,18.0,18232.0,-972.0
2021-01-04,19.0,17376.0,-785.0
2021-01-04,20.0,16145.0,-972.0
2021-01-04,21.0,15682.0,-907.0
2021-01-04,22.0,15980.0,-840.0
2021-01-04,23.0,16385.0,-214.0
2021-01-04,24.0,16041.0,-354.0
2021-01-04,25.0,16637.0,230.0
2021-01-04,26.0,16679.0,412.0
2021-01-04,27.0,16948.0,870.0
2021-01-04,28.0,17107.0,1239.0
2021-01-04,29.0,16786.0,1035.0
2021-01-04,30.0,16666.0,1110.0
2021-01-04,31.0,16104.0,661.0
2021-01-04,32.0,15215.0,235.0
2021-01-04,33.0,15254.0,607.0
2021-01-04,34.0,13898.0,396.0
2021-01-04,35.0,13408.0,136.0
2021-01-04,36.0,13807.0,576.0
2021-01-04,37.0,14450.0,803.0
2021-01-04,38.0,15727.0,909.0
2021-01-04,39.0,16891.0,-155.0
2021-01-04,40.0,17747.0,-405.0
2021-01-04,41.0,19357.0,141.0
2021-01-04,42.0,21158.0,190.0
2021-01-04,43.0,23016.0,-503.0
2021-01-04,44.0,24711.0,-903.0
2021-01-04,45.0,26466.0,-365.0
2021-01-04,46.0,28206.0,-532.0
2021-01-04,47.0,30140.0,-310.0
2021-01-04,48.0,31356.0,-11.0
2021-01-05,1.0,31048.0,-474.0
2021-01-05,2.0,30493.0,-1269.0
2021-01-05,3.0,30444.0,-1199.0
2021-01-05,4.0,30232.0,-1493.0
2021-01-05,5.0,30395.0,-1628.0
2021-01-05,6.0,30577.0,-1685.0
2021-01-05,7.0,30899.0,-1832.0
2021-01-05,8.0,31544.0,-1478.0
2021-01-05,9.0,31607.0,-1577.0
2021-01-05,10.0,31126.0,-1090.0
2021-01-05,11.0,30616.0,-631.0
2021-01-05,12.0,29689.0,-601.0
2021-01-05,13.0,27930.0,-548.0
2021-01-05,14.0,25577.0,-133.0
2021-01-05,15.0,22396.0,1167.0
2021-01-05,16.0,20182.0,1321.0
2021-01-05,17.0,18072.0,178.0
2021-01-05,18.0,17614.0,-533.0
2021-01-05,19.0,17517.0,-289.0
2021-01-05,20.0,17229.0,83.0
2021-01-05,21.0,16955.0,142.0
2021-01-05,22.0,16799.0,579.0
2021-01-05,23.0,16954.0,604.0
2021-01-05,24.0,16449.0,453.0
2021-01-05,25.0,16016.0,384.0
2021-01-05,26.0,15610.0,-65.0
2021-01-05,27.0,15792.0,-67.0
2021-01-05,28.0,15642.0,-70.0
2021-01-05,29.0,15288.0,306.0
2021-01-05,30.0,15314.0,1090.0
2021-01-05,31.0,14416.0,1177.0
2021-01-05,32.0,13091.0,549.0
2021-01-05,33.0,12534.0,722.0
2021-01-05,34.0,11603.0,10.0
2021-01-05,35.0,10658.0,-327.0
2021-01-05,36.0,11366.0,77.0
2021-01-05,37.0,12416.0,269.0
2021-01-05,38.0,12982.0,493.0
2021-01-05,39.0,14096.0,503.0
2021-01-05,40.0,15905.0,1001.0
2021-01-05,41.0,16996.0,1176.0
2021-01-05,42.0,18505.0,1078.0
2021-01-05,43.0,20349.0,894.0
2021-01-05,44.0,22350.0,1113.0
2021-01-05,45.0,23152.0,484.0
2021-01-05,46.0,24701.0,1097.0
2021-01-05,47.0,25504.0,510.0
2021-01-05,48.0,26089.0,424.0
2021-01-06,1.0,26325.0,461.0
2021-01-06,2.0,25502.0,537.0
2021-01-06,3.0,26150.0,926.0
2021-01-06,4.0,26885.0,1056.0
2021-01-06,5.0,26818.0,585.0
2021-01-06,6.0,26946.0,223.0
2021-01-06,7.0,26527.0,-75.0
2021-01-06,8.0,27030.0,288.0
2021-01-06,9.0,27347.0,874.0
2021-01-06,10.0,27619.0,1372.0
2021-01-06,11.0,26751.0,1073.0
2021-01-06,12.0,26327.0,1374.0
2021-01-06,13.0,24128.0,1138.0
2021-01-06,14.0,22195.0,1284.0
2021-01-06,15.0,21293.0,4416.0
2021-01-06,16.0,19394.0,3358.0
2021-01-06,17.0,17492.0,2730.0
2021-01-06,18.0,15951.0,1593.0
2021-01-06,19.0,15823.0,1980.0
2021-01-06,20.0,15586.0,1584.0
2021-01-06,21.0,15873.0,1511.0
2021-01-06,22.0,15896.0,1234.0
2021-01-06,23.0,15982.0,1614.0
2021-01-06,24.0,15866.0,1549.0
2021-01-06,25.0,15546.0,1364.0
2021-01-06,26.0,14927.0,327.0
2021-01-06,27.0,14627.0,607.0
2021-01-06,28.0,15285.0,1382.0
2021-01-06,29.0,15631.0,1516.0
2021-01-06,30.0,15984.0,1194.0
2021-01-06,31.0,15499.0,1299.0
2021-01-06,32.0,15052.0,1320.0
2021-01-06,33.0,14119.0,935.0
2021-01-06,34.0,13582.0,1017.0
2021-01-06,35.0,13537.0,1304.0
2021-01-06,36.0,13680.0,1388.0
2021-01-06,37.0,13805.0,1547.0
2021-01-06,38.0,14720.0,2376.0
2021-01-06,39.0,15635.0,1322.0
2021-01-06,40.0,16914.0,1858.0
2021-01-06,41.0,17857.0,1820.0
2021-01-06,42.0,19086.0,1659.0
2021-01-06,43.0,20212.0,999.0
2021-01-06,44.0,21522.0,1123.0
2021-01-06,45.0,22138.0,1139.0
2021-01-06,46.0,23994.0,1883.0
2021-01-06,47.0,24723.0,1327.0
2021-01-06,48.0,25223.0,776.0
2021-01-07,1.0,24844.0,190.0
2021-01-07,2.0,23897.0,-927.0
2021-01-07,3.0,24112.0,-22.0
2021-01-07,4.0,24733.0,210.0
2021-01-07,5.0,25089.0,-244.0
2021-01-07,6.0,25416.0,23.0
2021-01-07,7.0,26461.0,-400.0
2021-01-07,8.0,26803.0,-189.0
2021-01-07,9.0,25840.0,-574.0
2021-01-07,10.0,25986.0,-406.0
2021-01-07,11.0,24750.0,-999.0
2021-01-07,12.0,24032.0,-619.0
2021-01-07,13.0,20317.0,-1275.0
2021-01-07,14.0,18694.0,-537.0
2021-01-07,15.0,17653.0,709.0
2021-01-07,16.0,16042.0,-197.0
2021-01-07,17.0,17164.0,1346.0
2021-01-07,18.0,15863.0,675.0
2021-01-07,19.0,15557.0,116.0
2021-01-07,20.0,15549.0,370.0
2021-01-07,21.0,15118.0,87.0
2021-01-07,22.0,15276.0,216.0
2021-01-07,23.0,16104.0,1223.0
2021-01-07,24.0,16365.0,999.0
2021-01-07,25.0,16621.0,1029.0
2021-01-07,26.0,16519.0,795.0
2021-01-07,27.0,16350.0,685.0
2021-01-07,28.0,16323.0,722.0
2021-01-07,29.0,16407.0,314.0
2021-01-07,30.0,16301.0,664.0
2021-01-07,31.0,14967.0,128.0
2021-01-07,32.0,14244.0,267.0
2021-01-07,33.0,14659.0,1036.0
2021-01-07,34.0,13188.0,480.0
2021-01-07,35.0,12567.0,99.0
2021-01-07,36.0,12239.0,85.0
2021-01-07,37.0,12880.0,452.0
2021-01-07,38.0,13101.0,611.0
2021-01-07,39.0,14099.0,323.0
2021-01-07,40.0,15168.0,129.0
2021-01-07,41.0,15462.0,-319.0
2021-01-07,42.0,16642.0,355.0
2021-01-07,43.0,17521.0,355.0
2021-01-07,44.0,18976.0,427.0
2021-01-07,45.0,20033.0,149.0
2021-01-07,46.0,21454.0,-4.0
2021-01-07,47.0,22546.0,-286.0
2021-01-07,48.0,24022.0,-234.0
2021-01-08,1.0,24279.0,-270.0
2021-01-08,2.0,23612.0,-806.0
2021-01-08,3.0,23455.0,-1150.0
2021-01-08,4.0,24092.0,-650.0
2021-01-08,5.0,24540.0,-814.0
2021-01-08,6.0,24996.0,-490.0
2021-01-08,7.0,24765.0,-715.0
2021-01-08,8.0,25297.0,-374.0
2021-01-08,9.0,25061.0,-624.0
2021-01-08,10.0,25062.0,-322.0
2021-01-08,11.0,23425.0,-774.0
2021-01-08,12.0,22389.0,-404.0
2021-01-08,13.0,20258.0,-67.0
2021-01-08,14.0,18586.0,896.0
2021-01-08,15.0,17849.0,2275.0
2021-01-08,16.0,15818.0,993.0
2021-01-08,17.0,14948.0,289.0
2021-01-08,18.0,13921.0,-487.0
2021-01-08,19.0,15144.0,283.0
2021-01-08,20.0,14656.0,-219.0
2021-01-08,21.0,15251.0,255.0
2021-01-08,22.0,15245.0,410.0
2021-01-08,23.0,15169.0,316.0
2021-01-08,24.0,15181.0,226.0
2021-01-08,25.0,15249.0,568.0
2021-01-08,26.0,15342.0,362.0
2021-01-08,27.0,15379.0,304.0
2021-01-08,28.0,15413.0,171.0
2021-01-08,29.0,15437.0,387.0
2021-01-08,30.0,15428.0,233.0
2021-01-08,31.0,14817.0,741.0
2021-01-08,32.0,14159.0,201.0
2021-01-08,33.0,14098.0,-12.0
2021-01-08,34.0,13179.0,-159.0
2021-01-08,35.0,12721.0,-586.0
2021-01-08,36.0,12678.0,-813.0
2021-01-08,37.0,13173.0,-623.0
2021-01-08,38.0,13161.0,-702.0
2021-01-08,39.0,14221.0,-991.0
2021-01-08,40.0,15459.0,-1169.0
2021-01-08,41.0,16972.0,-416.0
2021-01-08,42.0,18246.0,156.0
2021-01-08,43.0,18521.0,-588.0
2021-01-08,44.0,19384.0,-460.0
2021-01-08,45.0,20687.0,20.0
2021-01-08,46.0,21983.0,50.0
2021-01-08,47.0,24872.0,-679.0
2021-01-08,48.0,25078.0,-846.0
2021-01-09,1.0,25181.0,-788.0
2021-01-09,2.0,25170.0,-1000.0
2021-01-09,3.0,25332.0,-1167.0
2021-01-09,4.0,25667.0,-554.0
2021-01-09,5.0,26045.0,-206.0
2021-01-09,6.0,26169.0,-217.0
2021-01-09,7.0,26608.0,77.0
2021-01-09,8.0,26853.0,253.0
2021-01-09,9.0,27261.0,152.0
2021-01-09,10.0,27083.0,372.0
2021-01-09,11.0,27364.0,586.0
2021-01-09,12.0,27231.0,97.0
2021-01-09,13.0,26018.0,-551.0
2021-01-09,14.0,24884.0,-387.0
2021-01-09,15.0,24112.0,-111.0
2021-01-09,16.0,22945.0,-51.0
2021-01-09,17.0,20479.0,-356.0
2021-01-09,18.0,18303.0,-853.0
2021-01-09,19.0,17362.0,-925.0
2021-01-09,20.0,16612.0,-857.0
2021-01-09,21.0,16799.0,-578.0
2021-01-09,22.0,16666.0,-239.0
2021-01-09,23.0,16569.0,-116.0
2021-01-09,24.0,16811.0,290.0
2021-01-09,25.0,16954.0,332.0
2021-01-09,26.0,17439.0,545.0
2021-01-09,27.0,17007.0,459.0
2021-01-09,28.0,17241.0,884.0
2021-01-09,29.0,17136.0,458.0
2021-01-09,30.0,17116.0,508.0
2021-01-09,31.0,16802.0,526.0
2021-01-09,32.0,15991.0,908.0
2021-01-09,33.0,14790.0,566.0
2021-01-09,34.0,12734.0,-214.0
2021-01-09,35.0,12810.0,743.0
2021-01-09,36.0,12720.0,1004.0
2021-01-09,37.0,13200.0,634.0
2021-01-09,38.0,14416.0,826.0
2021-01-09,39.0,15754.0,634.0
2021-01-09,40.0,16937.0,1116.0
2021-01-09,41.0,18559.0,1961.0
2021-01-09,42.0,19990.0,1654.0
2021-01-09,43.0,21105.0,659.0
2021-01-09,44.0,22325.0,405.0
2021-01-09,45.0,23331.0,586.0
2021-01-09,46.0,24127.0,268.0
2021-01-09,47.0,25618.0,-265.0
2021-01-09,48.0,26484.0,-158.0
2021-01-10,1.0,27276.0,89.0
2021-01-10,2.0,27000.0,-467.0
2021-01-10,3.0,27366.0,-100.0
2021-01-10,4.0,27740.0,-133.0
2021-01-10,5.0,28036.0,16.0
2021-01-10,6.0,27882.0,-395.0
2021-01-10,7.0,28218.0,-252.0
2021-01-10,8.0,28673.0,-109.0
2021-01-10,9.0,29001.0,97.0
2021-01-10,10.0,29146.0,95.0
2021-01-10,11.0,29261.0,350.0
2021-01-10,12.0,29055.0,198.0
2021-01-10,13.0,29045.0,743.0
2021-01-10,14.0,28144.0,1033.0
2021-01-10,15.0,26864.0,771.0
2021-01-10,16.0,26277.0,559.0
2021-01-10,17.0,25361.0,350.0
2021-01-10,18.0,23933.0,-69.0
2021-01-10,19.0,22571.0,612.0
2021-01-10,20.0,21319.0,778.0
2021-01-10,21.0,20653.0,728.0
2021-01-10,22.0,19866.0,654.0
2021-01-10,23.0,18417.0,696.0
2021-01-10,24.0,18132.0,544.0
2021-01-10,25.0,17483.0,501.0
2021-01-10,26.0,17431.0,1210.0
2021-01-10,27.0,17018.0,849.0
2021-01-10,28.0,17200.0,1363.0
2021-01-10,29.0,17264.0,2161.0
2021-01-10,30.0,17107.0,2642.0
2021-01-10,31.0,16489.0,2320.0
2021-01-10,32.0,15790.0,1740.0
2021-01-10,33.0,14594.0,1878.0
2021-01-10,34.0,12860.0,1180.0
2021-01-10,35.0,12261.0,1097.0
2021-01-10,36.0,12195.0,1523.0
2021-01-10,37.0,11769.0,1373.0
2021-01-10,38.0,12641.0,1307.0
2021-01-10,39.0,14291.0,1400.0
2021-01-10,40.0,15618.0,1247.0
2021-01-10,41.0,16976.0,164.0
2021-01-10,42.0,18804.0,-206.0
2021-01-10,43.0,21228.0,-977.0
2021-01-10,44.0,22978.0,-603.0
2021-01-10,45.0,23615.0,-802.0
2021-01-10,46.0,25176.0,-891.0
2021-01-10,47.0,28008.0,-394.0
2021-01-10,48.0,28953.0,-288.0
2021-01-11,1.0,27715.0,-1473.0
2021-01-11,2.0,27545.0,-1342.0
2021-01-11,3.0,27974.0,-1267.0
2021-01-11,4.0,28314.0,-966.0
2021-01-11,5.0,28107.0,-1178.0
2021-01-11,6.0,28119.0,-1166.0
2021-01-11,7.0,27346.0,-1887.0
2021-01-11,8.0,28107.0,-1181.0
2021-01-11,9.0,28014.0,-1124.0
2021-01-11,10.0,27982.0,-1181.0
2021-01-11,11.0,28354.0,-410.0
2021-01-11,12.0,27799.0,-349.0
2021-01-11,13.0,25782.0,-664.0
2021-01-11,14.0,23320.0,-196.0
2021-01-11,15.0,19689.0,1047.0
2021-01-11,16.0,17775.0,1586.0
2021-01-11,17.0,15810.0,1420.0
2021-01-11,18.0,14433.0,679.0
2021-01-11,19.0,14301.0,934.0
2021-01-11,20.0,13980.0,784.0
2021-01-11,21.0,13512.0,730.0
2021-01-11,22.0,13393.0,1019.0
2021-01-11,23.0,13520.0,1038.0
2021-01-11,24.0,13379.0,772.0
2021-01-11,25.0,13071.0,704.0
2021-01-11,26.0,12869.0,656.0
2021-01-11,27.0,13552.0,1174.0
2021-01-11,28.0,13771.0,600.0
2021-01-11,29.0,13454.0,424.0
2021-01-11,30.0,13803.0,705.0
2021-01-11,31.0,13595.0,251.0
2021-01-11,32.0,12775.0,-744.0
2021-01-11,33.0,12530.0,408.0
2021-01-11,34.0,10928.0,-285.0
2021-01-11,35.0,11308.0,201.0
2021-01-11,36.0,11942.0,161.0
2021-01-11,37.0,11909.0,-314.0
2021-01-11,38.0,12611.0,-674.0
2021-01-11,39.0,14561.0,254.0
2021-01-11,40.0,15888.0,965.0
2021-01-11,41.0,16845.0,1017.0
2021-01-11,42.0,18500.0,36.0
2021-01-11,43.0,20702.0,-705.0
2021-01-11,44.0,22338.0,-882.0
2021-01-11,45.0,24006.0,15.0
2021-01-11,46.0,25818.0,-106.0
2021-01-11,47.0,27751.0,-66.0
2021-01-11,48.0,28652.0,158.0
2021-01-12,1.0,28847.0,591.0
2021-01-12,2.0,28349.0,-249.0
2021-01-12,3.0,28744.0,-139.0
2021-01-12,4.0,28956.0,-255.0
2021-01-12,5.0,29219.0,7.0
2021-01-12,6.0,29057.0,-275.0
2021-01-12,7.0,29444.0,-65.0
2021-01-12,8.0,29788.0,338.0
2021-01-12,9.0,30830.0,182.0
2021-01-12,10.0,30768.0,-38.0
2021-01-12,11.0,29770.0,-270.0
2021-01-12,12.0,29413.0,410.0
2021-01-12,13.0,26814.0,-405.0
2021-01-12,14.0,23851.0,652.0
2021-01-12,15.0,19809.0,1601.0
2021-01-12,16.0,18103.0,1564.0
2021-01-12,17.0,16485.0,948.0
2021-01-12,18.0,14992.0,-123.0
2021-01-12,19.0,17317.0,1801.0
2021-01-12,20.0,16646.0,1435.0
2021-01-12,21.0,17291.0,1970.0
2021-01-12,22.0,17137.0,1863.0
2021-01-12,23.0,16841.0,2071.0
2021-01-12,24.0,16735.0,1933.0
2021-01-12,25.0,16400.0,1649.0
2021-01-12,26.0,16332.0,1490.0
2021-01-12,27.0,15987.0,954.0
2021-01-12,28.0,16019.0,986.0
2021-01-12,29.0,16630.0,1321.0
2021-01-12,30.0,15617.0,1303.0
2021-01-12,31.0,15177.0,1476.0
2021-01-12,32.0,14566.0,2238.0
2021-01-12,33.0,13214.0,1221.0
2021-01-12,34.0,11922.0,704.0
2021-01-12,35.0,11184.0,104.0
2021-01-12,36.0,11417.0,197.0
2021-01-12,37.0,11731.0,526.0
2021-01-12,38.0,12785.0,883.0
2021-01-12,39.0,14408.0,1377.0
2021-01-12,40.0,15356.0,1427.0
2021-01-12,41.0,16401.0,1179.0
2021-01-12,42.0,17382.0,1140.0
2021-01-12,43.0,18061.0,675.0
2021-01-12,44.0,19174.0,625.0
2021-01-12,45.0,19941.0,636.0
2021-01-12,46.0,21610.0,381.0
2021-01-12,47.0,23284.0,-446.0
2021-01-12,48.0,24330.0,-141.0
2021-01-13,1.0,24942.0,469.0
2021-01-13,2.0,24692.0,225.0
2021-01-13,3.0,24904.0,212.0
2021-01-13,4.0,24894.0,452.0
2021-01-13,5.0,25448.0,587.0
2021-01-13,6.0,25571.0,766.0
2021-01-13,7.0,25964.0,509.0
2021-01-13,8.0,26053.0,615.0
2021-01-13,9.0,26171.0,668.0
2021-01-13,10.0,26439.0,467.0
2021-01-13,11.0,25728.0,328.0
2021-01-13,12.0,25851.0,1197.0
2021-01-13,13.0,23413.0,250.0
2021-01-13,14.0,21653.0,1366.0
2021-01-13,15.0,18988.0,1984.0
2021-01-13,16.0,17012.0,775.0
2021-01-13,17.0,16970.0,1409.0
2021-01-13,18.0,16247.0,1133.0
2021-01-13,19.0,16121.0,1514.0
2021-01-13,20.0,15866.0,1384.0
2021-01-13,21.0,15578.0,1470.0
2021-01-13,22.0,15136.0,1098.0
2021-01-13,23.0,14412.0,518.0
2021-01-13,24.0,13976.0,332.0
2021-01-13,25.0,13442.0,181.0
2021-01-13,26.0,13866.0,212.0
2021-01-13,27.0,14076.0,-24.0
2021-01-13,28.0,14700.0,560.0
2021-01-13,29.0,15170.0,574.0
2021-01-13,30.0,15315.0,1095.0
2021-01-13,31.0,14795.0,996.0
2021-01-13,32.0,14136.0,909.0
2021-01-13,33.0,14324.0,1077.0
2021-01-13,34.0,13109.0,825.0
2021-01-13,35.0,12626.0,622.0
2021-01-13,36.0,12637.0,940.0
2021-01-13,37.0,13165.0,1391.0
2021-01-13,38.0,13502.0,1813.0
2021-01-13,39.0,14675.0,985.0
2021-01-13,40.0,15768.0,1563.0
2021-01-13,41.0,16714.0,1687.0
2021-01-13,42.0,18033.0,1926.0
2021-01-13,43.0,19439.0,1187.0
2021-01-13,44.0,20749.0,1083.0
2021-01-13,45.0,22035.0,561.0
2021-01-13,46.0,22730.0,-44.0
2021-01-13,47.0,23731.0,550.0
2021-01-13,48.0,25007.0,428.0
2021-01-14,1.0,25823.0,1246.0
2021-01-14,2.0,25480.0,308.0
2021-01-14,3.0,26713.0,1617.0
2021-01-14,4.0,27244.0,1953.0
2021-01-14,5.0,27257.0,1048.0
2021-01-14,6.0,27681.0,1431.0
2021-01-14,7.0,28044.0,2084.0
2021-01-14,8.0,28514.0,2280.0
2021-01-14,9.0,28637.0,2315.0
2021-01-14,10.0,28722.0,2566.0
2021-01-14,11.0,27259.0,1111.0
2021-01-14,12.0,26214.0,942.0
2021-01-14,13.0,23887.0,933.0
2021-01-14,14.0,22232.0,1604.0
2021-01-14,15.0,18036.0,2474.0
2021-01-14,16.0,16145.0,2461.0
2021-01-14,17.0,15725.0,2341.0
2021-01-14,18.0,14954.0,2142.0
2021-01-14,19.0,14858.0,1669.0
2021-01-14,20.0,14332.0,1280.0
2021-01-14,21.0,14141.0,1078.0
2021-01-14,22.0,13618.0,88.0
2021-01-14,23.0,13625.0,-612.0
2021-01-14,24.0,13177.0,-1570.0
2021-01-14,25.0,12269.0,-1596.0
2021-01-14,26.0,12780.0,-1281.0
2021-01-14,27.0,13130.0,-627.0
2021-01-14,28.0,13334.0,-561.0
2021-01-14,29.0,14135.0,-483.0
2021-01-14,30.0,14127.0,-823.0
2021-01-14,31.0,14107.0,369.0
2021-01-14,32.0,13573.0,-769.0
2021-01-14,33.0,14444.0,173.0
2021-01-14,34.0,13052.0,-428.0
2021-01-14,35.0,12581.0,-456.0
2021-01-14,36.0,12509.0,-356.0
2021-01-14,37.0,12756.0,-137.0
2021-01-14,38.0,12938.0,-40.0
2021-01-14,39.0,14242.0,133.0
2021-01-14,40.0,15237.0,203.0
2021-01-14,41.0,16982.0,1050.0
2021-01-14,42.0,18259.0,1068.0
2021-01-14,43.0,19132.0,981.0
2021-01-14,44.0,20357.0,1436.0
2021-01-14,45.0,21871.0,2208.0
2021-01-14,46.0,23487.0,1866.0
2021-01-14,47.0,23885.0,1150.0
2021-01-14,48.0,25099.0,1078.0
2021-01-15,1.0,25206.0,900.0
2021-01-15,2.0,24740.0,744.0
2021-01-15,3.0,24775.0,561.0
2021-01-15,4.0,25421.0,668.0
2021-01-15,5.0,25703.0,824.0
2021-01-15,6.0,26027.0,804.0
2021-01-15,7.0,26115.0,-29.0
2021-01-15,8.0,26434.0,-375.0
2021-01-15,9.0,27289.0,226.0
2021-01-15,10.0,27428.0,546.0
2021-01-15,11.0,26404.0,38.0
2021-01-15,12.0,26329.0,1046.0
2021-01-15,13.0,23147.0,599.0
2021-01-15,14.0,21399.0,819.0
2021-01-15,15.0,20297.0,2212.0
2021-01-15,16.0,18099.0,1082.0
2021-01-15,17.0,17712.0,1309.0
2021-01-15,18.0,17098.0,901.0
2021-01-15,19.0,16615.0,1156.0
2021-01-15,20.0,16691.0,1183.0
2021-01-15,21.0,16588.0,1344.0
2021-01-15,22.0,16761.0,1834.0
2021-01-15,23.0,17044.0,1927.0
2021-01-15,24.0,17002.0,2279.0
2021-01-15,25.0,15751.0,843.0
2021-01-15,26.0,15716.0,1200.0
2021-01-15,27.0,15862.0,715.0
2021-01-15,28.0,16322.0,993.0
2021-01-15,29.0,16546.0,1171.0
2021-01-15,30.0,16886.0,1175.0
2021-01-15,31.0,16217.0,624.0
2021-01-15,32.0,15539.0,819.0
2021-01-15,33.0,15112.0,1163.0
2021-01-15,34.0,13792.0,1149.0
2021-01-15,35.0,13117.0,946.0
2021-01-15,36.0,13490.0,1533.0
2021-01-15,37.0,14125.0,1677.0
2021-01-15,38.0,14963.0,1594.0
2021-01-15,39.0,15672.0,612.0
2021-01-15,40.0,17873.0,1356.0
2021-01-15,41.0,19551.0,981.0
2021-01-15,42.0,21069.0,948.0
2021-01-15,43.0,21239.0,208.0
2021-01-15,44.0,22696.0,678.0
2021-01-15,45.0,21916.0,-708.0
2021-01-15,46.0,23513.0,-584.0
2021-01-15,47.0,26730.0,-647.0
2021-01-15,48.0,26933.0,-2318.0
2021-01-16,1.0,27740.0,-2486.0
2021-01-16,2.0,27270.0,-2969.0
2021-01-16,3.0,26979.0,-2733.0
2021-01-16,4.0,27273.0,-2317.0
2021-01-16,5.0,27462.0,-1980.0
2021-01-16,6.0,27995.0,-1457.0
2021-01-16,7.0,27344.0,-1869.0
2021-01-16,8.0,27987.0,-1000.0
2021-01-16,9.0,27205.0,-1552.0
2021-01-16,10.0,27784.0,-937.0
2021-01-16,11.0,27450.0,-1609.0
2021-01-16,12.0,27396.0,-1730.0
2021-01-16,13.0,28218.0,-1256.0
2021-01-16,14.0,28482.0,-958.0
2021-01-16,15.0,27788.0,-602.0
2021-01-16,16.0,26772.0,-412.0
2021-01-16,17.0,25934.0,49.0
2021-01-16,18.0,23953.0,-765.0
2021-01-16,19.0,23174.0,-418.0
2021-01-16,20.0,22114.0,-889.0
2021-01-16,21.0,20794.0,-841.0
2021-01-16,22.0,20542.0,-154.0
2021-01-16,23.0,21278.0,177.0
2021-01-16,24.0,21283.0,338.0
2021-01-16,25.0,21598.0,567.0
2021-01-16,26.0,21704.0,483.0
2021-01-16,27.0,20747.0,-370.0
2021-01-16,28.0,20961.0,-393.0
2021-01-16,29.0,20140.0,-876.0
2021-01-16,30.0,20177.0,-833.0
2021-01-16,31.0,18975.0,-1010.0
2021-01-16,32.0,18417.0,-1296.0
2021-01-16,33.0,18357.0,-1020.0
2021-01-16,34.0,16379.0,-1265.0
2021-01-16,35.0,15761.0,-1194.0
2021-01-16,36.0,15173.0,-1957.0
2021-01-16,37.0,15761.0,-1501.0
2021-01-16,38.0,16999.0,-870.0
2021-01-16,39.0,18153.0,-925.0
2021-01-16,40.0,19514.0,-138.0
2021-01-16,41.0,20346.0,-358.0
2021-01-16,42.0,21916.0,-386.0
2021-01-16,43.0,22928.0,-852.0
2021-01-16,44.0,24380.0,-788.0
2021-01-16,45.0,25428.0,-655.0
2021-01-16,46.0,26588.0,-574.0
