settlementDate,settlementPeriod,System total load Consumption
2021-08-12,16.0,28975.0
2021-08-12,17.0,30053.0
2021-08-12,18.0,30947.0
2021-08-12,19.0,31564.0
2021-08-12,20.0,31546.0
2021-08-12,21.0,31725.0
2021-08-12,22.0,32161.0
2021-08-12,23.0,32760.0
2021-08-12,24.0,33512.0
2021-08-12,25.0,33795.0
2021-08-12,26.0,33670.0
2021-08-12,27.0,33545.0
2021-08-12,28.0,33056.0
2021-08-12,29.0,32669.0
2021-08-12,30.0,32719.0
2021-08-12,31.0,32706.0
2021-08-12,32.0,32749.0
2021-08-12,33.0,32909.0
2021-08-12,34.0,33145.0
2021-08-12,35.0,33271.0
2021-08-12,36.0,33049.0
2021-08-12,37.0,32416.0
2021-08-12,38.0,31842.0
2021-08-12,39.0,31150.0
2021-08-12,40.0,30314.0
2021-08-12,41.0,29920.0
2021-08-12,42.0,29593.0
2021-08-12,43.0,29029.0
2021-08-12,44.0,28183.0
2021-08-12,45.0,26950.0
2021-08-12,46.0,25348.0
2021-08-12,47.0,23717.0
2021-08-12,48.0,22719.0
2021-08-13,1.0,22067.0
2021-08-13,2.0,21389.0
2021-08-13,3.0,20954.0
2021-08-13,4.0,20666.0
2021-08-13,5.0,20214.0
2021-08-13,6.0,19984.0
2021-08-13,7.0,19893.0
2021-08-13,8.0,19856.0
2021-08-13,9.0,19833.0
2021-08-13,10.0,20070.0
2021-08-13,11.0,20735.0
2021-08-13,12.0,21966.0
2021-08-13,13.0,23707.0
2021-08-13,14.0,25884.0
2021-08-13,15.0,28130.0
2021-08-13,16.0,29669.0
2021-08-13,17.0,30671.0
2021-08-13,18.0,31444.0
2021-08-13,19.0,32140.0
2021-08-13,20.0,32472.0
2021-08-13,21.0,32692.0
2021-08-13,22.0,32920.0
2021-08-13,23.0,33061.0
2021-08-13,24.0,33160.0
2021-08-13,25.0,33116.0
2021-08-13,26.0,32889.0
2021-08-13,27.0,32524.0
2021-08-13,28.0,32193.0
2021-08-13,29.0,32066.0
2021-08-13,30.0,31914.0
2021-08-13,31.0,31694.0
2021-08-13,32.0,31622.0
2021-08-13,33.0,31854.0
2021-08-13,34.0,32225.0
2021-08-13,35.0,32142.0
2021-08-13,36.0,31892.0
2021-08-13,37.0,31511.0
2021-08-13,38.0,31036.0
2021-08-13,39.0,30063.0
2021-08-13,40.0,29425.0
2021-08-13,41.0,29135.0
2021-08-13,42.0,28364.0
2021-08-13,43.0,27764.0
2021-08-13,44.0,26888.0
2021-08-13,45.0,25676.0
2021-08-13,46.0,24487.0
2021-08-13,47.0,23403.0
2021-08-13,48.0,22402.0
2021-08-14,1.0,21613.0
2021-08-14,2.0,20958.0
2021-08-14,3.0,20602.0
2021-08-14,4.0,20313.0
2021-08-14,5.0,19955.0
2021-08-14,6.0,19662.0
2021-08-14,7.0,19446.0
2021-08-14,8.0,19305.0
2021-08-14,9.0,19179.0
2021-08-14,10.0,19168.0
2021-08-14,11.0,19188.0
2021-08-14,12.0,19627.0
2021-08-14,13.0,20586.0
2021-08-14,14.0,21867.0
2021-08-14,15.0,23240.0
2021-08-14,16.0,24811.0
2021-08-14,17.0,26342.0
2021-08-14,18.0,27388.0
2021-08-14,19.0,28303.0
2021-08-14,20.0,28911.0
2021-08-14,21.0,29234.0
2021-08-14,22.0,29592.0
2021-08-14,23.0,29963.0
2021-08-14,24.0,30112.0
2021-08-14,25.0,30132.0
2021-08-14,26.0,29968.0
2021-08-14,27.0,29604.0
2021-08-14,28.0,29308.0
2021-08-14,29.0,28946.0
2021-08-14,30.0,28538.0
2021-08-14,31.0,28251.0
2021-08-14,32.0,28326.0
2021-08-14,33.0,28652.0
2021-08-14,34.0,29069.0
2021-08-14,35.0,29464.0
2021-08-14,36.0,29751.0
2021-08-14,37.0,29663.0
2021-08-14,38.0,29119.0
2021-08-14,39.0,28507.0
2021-08-14,40.0,28062.0
2021-08-14,41.0,27786.0
2021-08-14,42.0,27433.0
2021-08-14,43.0,27190.0
2021-08-14,44.0,26533.0
2021-08-14,45.0,25386.0
2021-08-14,46.0,24088.0
2021-08-14,47.0,22861.0
2021-08-14,48.0,21773.0
2021-08-15,1.0,20815.0
2021-08-15,2.0,20159.0
2021-08-15,3.0,20139.0
2021-08-15,4.0,19865.0
2021-08-15,5.0,19384.0
2021-08-15,6.0,19024.0
2021-08-15,7.0,18834.0
2021-08-15,8.0,18708.0
2021-08-15,9.0,18597.0
2021-08-15,10.0,18533.0
2021-08-15,11.0,18466.0
2021-08-15,12.0,18646.0
2021-08-15,13.0,19192.0
2021-08-15,14.0,19929.0
2021-08-15,15.0,20964.0
2021-08-15,16.0,22095.0
2021-08-15,17.0,23602.0
2021-08-15,18.0,25021.0
2021-08-15,19.0,26067.0
2021-08-15,20.0,27069.0
2021-08-15,21.0,27747.0
2021-08-15,22.0,28178.0
2021-08-15,23.0,28602.0
2021-08-15,24.0,29070.0
2021-08-15,25.0,29348.0
2021-08-15,26.0,29317.0
2021-08-15,27.0,29138.0
2021-08-15,28.0,28899.0
2021-08-15,29.0,28665.0
2021-08-15,30.0,28370.0
2021-08-15,31.0,28272.0
2021-08-15,32.0,28467.0
2021-08-15,33.0,28983.0
2021-08-15,34.0,29638.0
2021-08-15,35.0,29891.0
2021-08-15,36.0,29853.0
2021-08-15,37.0,29532.0
2021-08-15,38.0,29003.0
2021-08-15,39.0,28457.0
2021-08-15,40.0,27952.0
2021-08-15,41.0,27663.0
2021-08-15,42.0,27760.0
2021-08-15,43.0,27384.0
2021-08-15,44.0,26267.0
2021-08-15,45.0,25018.0
2021-08-15,46.0,23482.0
2021-08-15,47.0,22073.0
2021-08-15,48.0,21050.0
2021-08-16,1.0,20324.0
2021-08-16,2.0,19880.0
2021-08-16,3.0,19715.0
2021-08-16,4.0,19582.0
2021-08-16,5.0,19425.0
2021-08-16,6.0,19232.0
2021-08-16,7.0,19158.0
2021-08-16,8.0,19259.0
2021-08-16,9.0,19336.0
2021-08-16,10.0,19541.0
2021-08-16,11.0,19915.0
2021-08-16,12.0,21096.0
2021-08-16,13.0,22925.0
2021-08-16,14.0,24820.0
2021-08-16,15.0,26689.0
2021-08-16,16.0,28330.0
2021-08-16,17.0,29791.0
2021-08-16,18.0,31059.0
2021-08-16,19.0,31914.0
2021-08-16,20.0,32277.0
2021-08-16,21.0,32674.0
2021-08-16,22.0,33006.0
2021-08-16,23.0,33327.0
2021-08-16,24.0,33614.0
2021-08-16,25.0,33701.0
2021-08-16,26.0,33637.0
2021-08-16,27.0,33299.0
2021-08-16,28.0,33035.0
2021-08-16,29.0,33014.0
2021-08-16,30.0,33017.0
2021-08-16,31.0,33003.0
2021-08-16,32.0,33042.0
2021-08-16,33.0,33309.0
2021-08-16,34.0,33615.0
2021-08-16,35.0,33544.0
2021-08-16,36.0,33277.0
2021-08-16,37.0,32868.0
2021-08-16,38.0,32045.0
2021-08-16,39.0,31255.0
2021-08-16,40.0,30589.0
2021-08-16,41.0,30046.0
2021-08-16,42.0,29710.0
2021-08-16,43.0,29226.0
2021-08-16,44.0,28155.0
2021-08-16,45.0,26681.0
2021-08-16,46.0,25112.0
2021-08-16,47.0,23763.0
2021-08-16,48.0,22655.0
2021-08-17,1.0,21800.0
2021-08-17,2.0,21292.0
2021-08-17,3.0,20924.0
2021-08-17,4.0,20814.0
2021-08-17,5.0,20483.0
2021-08-17,6.0,20222.0
2021-08-17,7.0,20165.0
2021-08-17,8.0,20243.0
2021-08-17,9.0,20318.0
2021-08-17,10.0,20630.0
2021-08-17,11.0,21146.0
2021-08-17,12.0,22542.0
2021-08-17,13.0,24500.0
2021-08-17,14.0,26302.0
2021-08-17,15.0,27995.0
2021-08-17,16.0,29344.0
2021-08-17,17.0,30270.0
2021-08-17,18.0,31155.0
2021-08-17,19.0,31878.0
2021-08-17,20.0,32011.0
2021-08-17,21.0,32233.0
2021-08-17,22.0,32729.0
2021-08-17,23.0,33424.0
2021-08-17,24.0,34310.0
2021-08-17,25.0,34517.0
2021-08-17,26.0,34158.0
2021-08-17,27.0,33944.0
2021-08-17,28.0,33401.0
2021-08-17,29.0,33008.0
2021-08-17,30.0,33081.0
2021-08-17,31.0,33083.0
2021-08-17,32.0,33157.0
2021-08-17,33.0,33471.0
2021-08-17,34.0,33940.0
2021-08-17,35.0,34379.0
2021-08-17,36.0,34426.0
2021-08-17,37.0,33931.0
2021-08-17,38.0,33520.0
2021-08-17,39.0,32906.0
2021-08-17,40.0,31932.0
2021-08-17,41.0,31503.0
2021-08-17,42.0,31172.0
2021-08-17,43.0,30428.0
2021-08-17,44.0,29381.0
2021-08-17,45.0,27936.0
2021-08-17,46.0,26099.0
2021-08-17,47.0,24330.0
2021-08-17,48.0,22724.0
2021-08-18,1.0,21662.0
2021-08-18,2.0,21241.0
2021-08-18,3.0,21097.0
2021-08-18,4.0,20866.0
2021-08-18,5.0,20432.0
2021-08-18,6.0,20144.0
2021-08-18,7.0,19970.0
2021-08-18,8.0,19944.0
2021-08-18,9.0,20155.0
2021-08-18,10.0,20742.0
2021-08-18,11.0,21531.0
2021-08-18,12.0,23065.0
2021-08-18,13.0,25106.0
2021-08-18,14.0,27387.0
2021-08-18,15.0,29506.0
2021-08-18,16.0,30804.0
2021-08-18,17.0,31709.0
2021-08-18,18.0,32387.0
2021-08-18,19.0,32710.0
2021-08-18,20.0,32557.0
2021-08-18,21.0,32863.0
2021-08-18,22.0,33503.0
2021-08-18,23.0,33961.0
2021-08-18,24.0,34441.0
2021-08-18,25.0,34679.0
2021-08-18,26.0,34561.0
2021-08-18,27.0,34373.0
2021-08-18,28.0,34193.0
2021-08-18,29.0,33971.0
2021-08-18,30.0,33704.0
2021-08-18,31.0,33548.0
2021-08-18,32.0,33756.0
2021-08-18,33.0,34107.0
2021-08-18,34.0,34206.0
2021-08-18,35.0,34093.0
2021-08-18,36.0,33847.0
2021-08-18,37.0,33192.0
2021-08-18,38.0,32461.0
2021-08-18,39.0,31840.0
2021-08-18,40.0,31323.0
2021-08-18,41.0,31246.0
2021-08-18,42.0,30934.0
2021-08-18,43.0,29916.0
2021-08-18,44.0,28536.0
2021-08-18,45.0,27091.0
2021-08-18,46.0,25595.0
2021-08-18,47.0,24266.0
2021-08-18,48.0,22996.0
2021-08-19,1.0,22056.0
2021-08-19,2.0,21555.0
2021-08-19,3.0,21179.0
2021-08-19,4.0,20981.0
2021-08-19,5.0,20621.0
2021-08-19,6.0,20401.0
2021-08-19,7.0,20305.0
2021-08-19,8.0,20387.0
2021-08-19,9.0,20601.0
2021-08-19,10.0,21097.0
2021-08-19,11.0,21828.0
2021-08-19,12.0,23350.0
2021-08-19,13.0,25371.0
2021-08-19,14.0,27610.0
2021-08-19,15.0,29650.0
2021-08-19,16.0,30829.0
2021-08-19,17.0,31649.0
2021-08-19,18.0,32248.0
2021-08-19,19.0,32500.0
2021-08-19,20.0,32298.0
2021-08-19,21.0,32517.0
2021-08-19,22.0,32985.0
2021-08-19,23.0,33181.0
2021-08-19,24.0,33388.0
2021-08-19,25.0,33482.0
2021-08-19,26.0,33294.0
2021-08-19,27.0,33093.0
2021-08-19,28.0,32903.0
2021-08-19,29.0,32681.0
2021-08-19,30.0,32373.0
2021-08-19,31.0,32252.0
2021-08-19,32.0,32630.0
2021-08-19,33.0,33250.0
2021-08-19,34.0,33630.0
2021-08-19,35.0,33759.0
2021-08-19,36.0,33730.0
2021-08-19,37.0,33167.0
2021-08-19,38.0,32387.0
2021-08-19,39.0,31710.0
2021-08-19,40.0,31203.0
2021-08-19,41.0,31151.0
2021-08-19,42.0,30881.0
2021-08-19,43.0,29897.0
2021-08-19,44.0,28535.0
2021-08-19,45.0,27112.0
2021-08-19,46.0,25637.0
2021-08-19,47.0,24277.0
2021-08-19,48.0,23167.0
2021-08-20,1.0,22299.0
2021-08-20,2.0,21780.0
2021-08-20,3.0,21412.0
2021-08-20,4.0,21059.0
2021-08-20,5.0,20628.0
2021-08-20,6.0,20255.0
2021-08-20,7.0,20044.0
2021-08-20,8.0,19975.0
2021-08-20,9.0,19920.0
2021-08-20,10.0,20300.0
2021-08-20,11.0,21011.0
2021-08-20,12.0,22337.0
2021-08-20,13.0,24253.0
2021-08-20,14.0,26446.0
2021-08-20,15.0,28620.0
2021-08-20,16.0,30163.0
2021-08-20,17.0,31134.0
2021-08-20,18.0,31662.0
2021-08-20,19.0,32247.0
2021-08-20,20.0,32738.0
2021-08-20,21.0,33192.0
2021-08-20,22.0,33388.0
2021-08-20,23.0,33562.0
2021-08-20,24.0,33702.0
2021-08-20,25.0,33557.0
2021-08-20,26.0,33340.0
2021-08-20,27.0,33078.0
2021-08-20,28.0,32959.0
2021-08-20,29.0,32997.0
2021-08-20,30.0,32891.0
2021-08-20,31.0,32733.0
2021-08-20,32.0,32544.0
2021-08-20,33.0,32610.0
2021-08-20,34.0,32936.0
2021-08-20,35.0,33163.0
2021-08-20,36.0,33062.0
2021-08-20,37.0,32587.0
2021-08-20,38.0,32325.0
2021-08-20,39.0,31716.0
2021-08-20,40.0,30777.0
2021-08-20,41.0,30697.0
2021-08-20,42.0,30553.0
2021-08-20,43.0,29520.0
2021-08-20,44.0,28420.0
2021-08-20,45.0,27128.0
2021-08-20,46.0,25541.0
2021-08-20,47.0,24094.0
2021-08-20,48.0,22855.0
2021-08-21,1.0,21915.0
2021-08-21,2.0,21235.0
2021-08-21,3.0,21091.0
2021-08-21,4.0,20772.0
2021-08-21,5.0,20311.0
2021-08-21,6.0,19998.0
2021-08-21,7.0,19772.0
2021-08-21,8.0,19640.0
2021-08-21,9.0,19593.0
2021-08-21,10.0,19733.0
2021-08-21,11.0,19763.0
2021-08-21,12.0,20305.0
2021-08-21,13.0,21461.0
2021-08-21,14.0,22670.0
2021-08-21,15.0,23961.0
2021-08-21,16.0,25337.0
2021-08-21,17.0,26723.0
2021-08-21,18.0,27751.0
2021-08-21,19.0,28588.0
2021-08-21,20.0,29093.0
2021-08-21,21.0,29782.0
2021-08-21,22.0,30161.0
2021-08-21,23.0,30078.0
2021-08-21,24.0,30277.0
2021-08-21,25.0,30387.0
2021-08-21,26.0,30307.0
2021-08-21,27.0,30039.0
2021-08-21,28.0,29685.0
2021-08-21,29.0,29391.0
2021-08-21,30.0,29167.0
2021-08-21,31.0,28994.0
2021-08-21,32.0,29092.0
2021-08-21,33.0,29545.0
2021-08-21,34.0,30065.0
2021-08-21,35.0,30387.0
2021-08-21,36.0,30329.0
2021-08-21,37.0,29975.0
2021-08-21,38.0,29524.0
2021-08-21,39.0,29201.0
2021-08-21,40.0,28796.0
2021-08-21,41.0,28353.0
2021-08-21,42.0,28198.0
2021-08-21,43.0,27729.0
2021-08-21,44.0,26736.0
2021-08-21,45.0,25536.0
2021-08-21,46.0,24116.0
2021-08-21,47.0,22823.0
2021-08-21,48.0,21840.0
2021-08-22,1.0,21025.0
2021-08-22,2.0,20387.0
2021-08-22,3.0,20165.0
2021-08-22,4.0,19868.0
2021-08-22,5.0,19405.0
2021-08-22,6.0,19055.0
2021-08-22,7.0,18878.0
2021-08-22,8.0,18766.0
2021-08-22,9.0,18672.0
2021-08-22,10.0,18626.0
2021-08-22,11.0,18570.0
2021-08-22,12.0,18739.0
2021-08-22,13.0,19192.0
2021-08-22,14.0,19851.0
2021-08-22,15.0,20838.0
2021-08-22,16.0,21946.0
2021-08-22,17.0,23408.0
2021-08-22,18.0,24871.0
2021-08-22,19.0,26063.0
2021-08-22,20.0,27178.0
2021-08-22,21.0,27889.0
2021-08-22,22.0,28305.0
2021-08-22,23.0,28714.0
2021-08-22,24.0,29209.0
2021-08-22,25.0,29463.0
2021-08-22,26.0,29343.0
2021-08-22,27.0,29097.0
2021-08-22,28.0,28856.0
2021-08-22,29.0,28723.0
2021-08-22,30.0,28616.0
2021-08-22,31.0,28694.0
2021-08-22,32.0,29007.0
2021-08-22,33.0,29568.0
2021-08-22,34.0,30225.0
2021-08-22,35.0,30394.0
2021-08-22,36.0,30235.0
2021-08-22,37.0,29866.0
2021-08-22,38.0,29324.0
2021-08-22,39.0,28817.0
2021-08-22,40.0,28381.0
2021-08-22,41.0,28186.0
2021-08-22,42.0,28400.0
2021-08-22,43.0,28106.0
2021-08-22,44.0,27031.0
2021-08-22,45.0,25744.0
2021-08-22,46.0,24132.0
2021-08-22,47.0,22679.0
2021-08-22,48.0,21709.0
2021-08-23,1.0,21057.0
2021-08-23,2.0,20574.0
2021-08-23,3.0,20361.0
2021-08-23,4.0,20153.0
2021-08-23,5.0,19808.0
2021-08-23,6.0,19550.0
2021-08-23,7.0,19475.0
2021-08-23,8.0,19450.0
2021-08-23,9.0,19451.0
2021-08-23,10.0,19794.0
2021-08-23,11.0,20296.0
2021-08-23,12.0,21447.0
2021-08-23,13.0,23067.0
2021-08-23,14.0,25006.0
2021-08-23,15.0,27248.0
2021-08-23,16.0,28978.0
2021-08-23,17.0,30360.0
2021-08-23,18.0,31652.0
2021-08-23,19.0,32466.0
2021-08-23,20.0,32646.0
2021-08-23,21.0,32966.0
2021-08-23,22.0,33351.0
2021-08-23,23.0,33585.0
2021-08-23,24.0,33912.0
2021-08-23,25.0,34148.0
2021-08-23,26.0,34131.0
2021-08-23,27.0,33849.0
2021-08-23,28.0,33575.0
2021-08-23,29.0,33593.0
2021-08-23,30.0,33495.0
2021-08-23,31.0,33349.0
2021-08-23,32.0,33465.0
2021-08-23,33.0,33829.0
2021-08-23,34.0,34190.0
2021-08-23,35.0,34374.0
2021-08-23,36.0,34335.0
2021-08-23,37.0,33858.0
2021-08-23,38.0,33331.0
2021-08-23,39.0,32960.0
2021-08-23,40.0,32128.0
2021-08-23,41.0,31478.0
2021-08-23,42.0,31323.0
2021-08-23,43.0,30709.0
2021-08-23,44.0,29432.0
2021-08-23,45.0,27859.0
2021-08-23,46.0,26157.0
2021-08-23,47.0,24511.0
2021-08-23,48.0,23225.0
2021-08-24,1.0,22378.0
2021-08-24,2.0,21821.0
2021-08-24,3.0,21357.0
2021-08-24,4.0,21061.0
2021-08-24,5.0,20644.0
2021-08-24,6.0,20331.0
2021-08-24,7.0,20195.0
2021-08-24,8.0,20161.0
2021-08-24,9.0,20244.0
2021-08-24,10.0,20447.0
2021-08-24,11.0,20902.0
2021-08-24,12.0,22105.0
2021-08-24,13.0,23698.0
2021-08-24,14.0,25397.0
2021-08-24,15.0,27492.0
2021-08-24,16.0,29537.0
2021-08-24,17.0,31008.0
2021-08-24,18.0,32074.0
2021-08-24,19.0,32766.0
2021-08-24,20.0,33135.0
2021-08-24,21.0,33458.0
2021-08-24,22.0,33613.0
2021-08-24,23.0,33977.0
2021-08-24,24.0,34491.0
2021-08-24,25.0,34802.0
2021-08-24,26.0,34685.0
2021-08-24,27.0,34296.0
2021-08-24,28.0,33850.0
2021-08-24,29.0,33461.0
2021-08-24,30.0,33181.0
2021-08-24,31.0,32885.0
2021-08-24,32.0,32649.0
2021-08-24,33.0,32902.0
2021-08-24,34.0,33517.0
2021-08-24,35.0,34035.0
2021-08-24,36.0,34104.0
2021-08-24,37.0,33767.0
2021-08-24,38.0,33359.0
2021-08-24,39.0,32857.0
2021-08-24,40.0,32159.0
2021-08-24,41.0,31824.0
2021-08-24,42.0,31864.0
2021-08-24,43.0,31343.0
2021-08-24,44.0,30083.0
2021-08-24,45.0,28447.0
2021-08-24,46.0,26587.0
2021-08-24,47.0,24874.0
2021-08-24,48.0,23738.0
2021-08-25,1.0,22940.0
2021-08-25,2.0,22348.0
2021-08-25,3.0,21482.0
2021-08-25,4.0,21190.0
2021-08-25,5.0,20738.0
2021-08-25,6.0,20396.0
2021-08-25,7.0,20240.0
2021-08-25,8.0,20185.0
2021-08-25,9.0,20268.0
2021-08-25,10.0,20494.0
2021-08-25,11.0,20979.0
2021-08-25,12.0,22220.0
2021-08-25,13.0,23822.0
2021-08-25,14.0,25522.0
2021-08-25,15.0,27629.0
2021-08-25,16.0,29661.0
2021-08-25,17.0,31038.0
2021-08-25,18.0,32050.0
2021-08-25,19.0,32718.0
2021-08-25,20.0,33068.0
2021-08-25,21.0,33438.0
2021-08-25,22.0,33632.0
2021-08-25,23.0,34030.0
2021-08-25,24.0,34566.0
2021-08-25,25.0,34855.0
2021-08-25,26.0,34695.0
2021-08-25,27.0,34314.0
2021-08-25,28.0,33888.0
2021-08-25,29.0,33499.0
2021-08-25,30.0,33227.0
2021-08-25,31.0,32961.0
2021-08-25,32.0,32755.0
2021-08-25,33.0,33013.0
2021-08-25,34.0,33617.0
2021-08-25,35.0,34123.0
2021-08-25,36.0,34175.0
2021-08-25,37.0,33813.0
2021-08-25,38.0,33397.0
2021-08-25,39.0,32900.0
2021-08-25,40.0,32205.0
2021-08-25,41.0,31901.0
2021-08-25,42.0,31904.0
2021-08-25,43.0,31291.0
2021-08-25,44.0,29961.0
2021-08-25,45.0,28238.0
2021-08-25,46.0,26307.0
2021-08-25,47.0,24569.0
2021-08-25,48.0,23468.0
2021-08-26,1.0,22799.0
2021-08-26,2.0,22214.0
2021-08-26,3.0,21608.0
2021-08-26,4.0,21347.0
2021-08-26,5.0,20952.0
2021-08-26,6.0,20661.0
2021-08-26,7.0,20551.0
2021-08-26,8.0,20545.0
2021-08-26,9.0,20619.0
2021-08-26,10.0,20797.0
2021-08-26,11.0,21224.0
2021-08-26,12.0,22395.0
2021-08-26,13.0,23893.0
2021-08-26,14.0,25478.0
2021-08-26,15.0,27546.0
2021-08-26,16.0,29546.0
2021-08-26,17.0,30885.0
2021-08-26,18.0,31845.0
2021-08-26,19.0,32517.0
2021-08-26,20.0,32910.0
2021-08-26,21.0,33250.0
2021-08-26,22.0,33437.0
2021-08-26,23.0,33833.0
2021-08-26,24.0,34392.0
2021-08-26,25.0,34738.0
2021-08-26,26.0,34644.0
2021-08-26,27.0,34294.0
2021-08-26,28.0,33858.0
2021-08-26,29.0,33429.0
2021-08-26,30.0,33169.0
2021-08-26,31.0,32996.0
2021-08-26,32.0,32881.0
2021-08-26,33.0,33191.0
2021-08-26,34.0,33810.0
2021-08-26,35.0,34301.0
2021-08-26,36.0,34351.0
2021-08-26,37.0,33997.0
2021-08-26,38.0,33602.0
2021-08-26,39.0,33097.0
2021-08-26,40.0,32396.0
2021-08-26,41.0,32148.0
2021-08-26,42.0,32138.0
2021-08-26,43.0,31454.0
2021-08-26,44.0,30064.0
2021-08-26,45.0,28294.0
2021-08-26,46.0,26321.0
2021-08-26,47.0,24521.0
2021-08-26,48.0,23379.0
2021-08-27,1.0,22650.0
2021-08-27,2.0,22072.0
2021-08-27,3.0,21557.0
2021-08-27,4.0,21224.0
2021-08-27,5.0,20806.0
2021-08-27,6.0,20544.0
2021-08-27,7.0,20457.0
2021-08-27,8.0,20518.0
2021-08-27,9.0,20519.0
2021-08-27,10.0,20694.0
2021-08-27,11.0,21035.0
2021-08-27,12.0,22069.0
2021-08-27,13.0,23695.0
2021-08-27,14.0,25582.0
2021-08-27,15.0,27753.0
2021-08-27,16.0,29531.0
2021-08-27,17.0,30902.0
2021-08-27,18.0,31779.0
2021-08-27,19.0,32471.0
2021-08-27,20.0,33062.0
2021-08-27,21.0,33324.0
2021-08-27,22.0,33407.0
2021-08-27,23.0,33512.0
2021-08-27,24.0,33928.0
2021-08-27,25.0,34207.0
2021-08-27,26.0,33827.0
2021-08-27,27.0,33254.0
2021-08-27,28.0,32879.0
2021-08-27,29.0,32472.0
2021-08-27,30.0,32044.0
2021-08-27,31.0,32052.0
2021-08-27,32.0,32092.0
2021-08-27,33.0,32361.0
2021-08-27,34.0,32901.0
2021-08-27,35.0,33046.0
2021-08-27,36.0,32950.0
2021-08-27,37.0,32627.0
2021-08-27,38.0,32136.0
2021-08-27,39.0,31492.0
2021-08-27,40.0,30822.0
2021-08-27,41.0,30505.0
2021-08-27,42.0,30644.0
2021-08-27,43.0,30528.0
2021-08-27,44.0,29449.0
2021-08-27,45.0,27858.0
2021-08-27,46.0,26071.0
2021-08-27,47.0,24351.0
2021-08-27,48.0,23168.0
2021-08-28,1.0,22475.0
2021-08-28,2.0,21749.0
2021-08-28,3.0,21017.0
2021-08-28,4.0,20584.0
2021-08-28,5.0,19979.0
2021-08-28,6.0,19684.0
2021-08-28,7.0,19564.0
2021-08-28,8.0,19492.0
2021-08-28,9.0,19395.0
2021-08-28,10.0,19430.0
2021-08-28,11.0,19408.0
2021-08-28,12.0,19802.0
2021-08-28,13.0,20588.0
2021-08-28,14.0,21570.0
2021-08-28,15.0,22974.0
2021-08-28,16.0,24471.0
2021-08-28,17.0,25879.0
2021-08-28,18.0,27209.0
2021-08-28,19.0,28068.0
2021-08-28,20.0,28471.0
2021-08-28,21.0,28857.0
2021-08-28,22.0,29135.0
2021-08-28,23.0,29431.0
2021-08-28,24.0,29759.0
2021-08-28,25.0,29894.0
2021-08-28,26.0,29672.0
2021-08-28,27.0,29300.0
2021-08-28,28.0,28761.0
2021-08-28,29.0,28262.0
2021-08-28,30.0,27901.0
2021-08-28,31.0,27716.0
2021-08-28,32.0,27843.0
2021-08-28,33.0,28255.0
2021-08-28,34.0,28895.0
2021-08-28,35.0,29357.0
2021-08-28,36.0,29408.0
2021-08-28,37.0,29157.0
2021-08-28,38.0,28817.0
2021-08-28,39.0,28556.0
2021-08-28,40.0,28188.0
2021-08-28,41.0,28201.0
2021-08-28,42.0,28193.0
2021-08-28,43.0,27452.0
2021-08-28,44.0,26422.0
2021-08-28,45.0,25145.0
2021-08-28,46.0,23908.0
2021-08-28,47.0,22845.0
2021-08-28,48.0,21721.0
2021-08-29,1.0,20868.0
2021-08-29,2.0,20205.0
2021-08-29,3.0,20015.0
2021-08-29,4.0,19703.0
2021-08-29,5.0,19255.0
2021-08-29,6.0,18880.0
2021-08-29,7.0,18657.0
2021-08-29,8.0,18547.0
2021-08-29,9.0,18387.0
2021-08-29,10.0,18438.0
2021-08-29,11.0,18482.0
2021-08-29,12.0,18718.0
2021-08-29,13.0,19222.0
2021-08-29,14.0,20105.0
2021-08-29,15.0,21325.0
2021-08-29,16.0,22728.0
2021-08-29,17.0,24088.0
2021-08-29,18.0,25399.0
2021-08-29,19.0,26491.0
2021-08-29,20.0,27618.0
2021-08-29,21.0,28369.0
2021-08-29,22.0,28894.0
2021-08-29,23.0,29355.0
2021-08-29,24.0,29685.0
2021-08-29,25.0,29915.0
2021-08-29,26.0,29873.0
2021-08-29,27.0,29426.0
2021-08-29,28.0,29028.0
2021-08-29,29.0,28632.0
2021-08-29,30.0,28367.0
2021-08-29,31.0,28338.0
2021-08-29,32.0,28540.0
2021-08-29,33.0,28748.0
2021-08-29,34.0,29136.0
2021-08-29,35.0,29370.0
2021-08-29,36.0,29515.0
2021-08-29,37.0,29377.0
2021-08-29,38.0,29082.0
2021-08-29,39.0,28863.0
2021-08-29,40.0,28655.0
2021-08-29,41.0,28927.0
2021-08-29,42.0,28772.0
2021-08-29,43.0,27802.0
2021-08-29,44.0,26685.0
2021-08-29,45.0,25455.0
2021-08-29,46.0,23865.0
2021-08-29,47.0,22369.0
2021-08-29,48.0,21418.0
2021-08-30,1.0,20777.0
2021-08-30,2.0,20147.0
2021-08-30,3.0,19995.0
2021-08-30,4.0,19811.0
2021-08-30,5.0,19398.0
2021-08-30,6.0,19118.0
2021-08-30,7.0,18945.0
2021-08-30,8.0,18865.0
2021-08-30,9.0,18865.0
2021-08-30,10.0,19057.0
2021-08-30,11.0,19401.0
2021-08-30,12.0,20145.0
2021-08-30,13.0,21149.0
2021-08-30,14.0,22398.0
2021-08-30,15.0,24059.0
2021-08-30,16.0,25668.0
2021-08-30,17.0,26999.0
2021-08-30,18.0,28231.0
2021-08-30,19.0,29433.0
2021-08-30,20.0,30243.0
2021-08-30,21.0,30479.0
2021-08-30,22.0,30527.0
2021-08-30,23.0,30764.0
2021-08-30,24.0,31132.0
