recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag
MID,APXMIDP,2023-01-05,9,85.69,827.0,True
MID,APXMIDP,2023-01-05,10,97.6,1007.05,True
MID,APXMIDP,2023-01-05,11,108.16,1105.3,True
MID,APXMIDP,2023-01-05,12,143.06,1104.75,True
MID,APXMIDP,2023-01-05,13,140.94,1132.25,True
MID,APXMIDP,2023-01-05,14,141.51,1743.15,True
MID,APXMIDP,2023-01-05,15,134.99,1649.05,True
MID,APXMIDP,2023-01-05,16,154.14,2023.15,True
MID,APXMIDP,2023-01-05,17,135.06,1773.05,True
MID,APXMIDP,2023-01-05,18,107.11,2192.15,True
MID,APXMIDP,2023-01-05,19,140.64,2494.1,True
MID,APXMIDP,2023-01-05,20,132.68,2322.9,True
MID,APXMIDP,2023-01-05,21,129.28,2177.75,True
MID,APXMIDP,2023-01-05,22,127.5,2760.6,True
MID,APXMIDP,2023-01-05,23,135.95,2333.75,True
MID,APXMIDP,2023-01-05,24,117.99,2012.55,True
MID,APXMIDP,2023-01-05,25,107.38,1835.75,True
MID,APXMIDP,2023-01-05,26,100.01,2202.9,True
MID,APXMIDP,2023-01-05,27,131.85,2845.95,True
MID,APXMIDP,2023-01-05,28,108.88,2700.3,True
MID,APXMIDP,2023-01-05,29,118.5,2673.7,True
MID,APXMIDP,2023-01-05,30,114.92,2961.85,True
MID,APXMIDP,2023-01-05,31,108.79,2447.1,True
MID,APXMIDP,2023-01-05,32,107.91,2319.6,True
MID,APXMIDP,2023-01-05,33,111.36,2183.7,True
MID,APXMIDP,2023-01-05,34,126.04,2031.95,True
MID,APXMIDP,2023-01-05,35,135.89,1930.95,True
MID,APXMIDP,2023-01-05,36,132.81,1805.75,True
MID,APXMIDP,2023-01-05,37,131.36,1843.6,True
MID,APXMIDP,2023-01-05,38,139.9,2175.75,True
MID,APXMIDP,2023-01-05,39,117.19,1444.5,True
MID,APXMIDP,2023-01-05,40,138.87,1401.4,True
MID,APXMIDP,2023-01-05,41,111.96,1592.2,True
MID,APXMIDP,2023-01-05,42,114.79,1519.35,True
MID,APXMIDP,2023-01-05,43,110.0,1389.85,True
MID,APXMIDP,2023-01-05,44,93.88,1387.05,True
MID,APXMIDP,2023-01-05,45,111.89,1714.0,True
MID,APXMIDP,2023-01-05,46,80.57,1862.95,True
MID,APXMIDP,2023-01-05,47,136.29,994.9,True
MID,APXMIDP,2023-01-05,48,94.89,1097.45,True
MID,APXMIDP,2023-01-06,1,87.15,1092.15,True
MID,APXMIDP,2023-01-06,2,132.58,1275.7,True
MID,APXMIDP,2023-01-06,3,111.77,1010.75,True
MID,APXMIDP,2023-01-06,4,83.4,1270.4,True
MID,APXMIDP,2023-01-06,5,100.4,1082.4,True
MID,APXMIDP,2023-01-06,6,98.63,1185.1,True
MID,APXMIDP,2023-01-06,7,98.91,1470.55,True
MID,APXMIDP,2023-01-06,8,82.77,1444.5,True
MID,APXMIDP,2023-01-06,9,97.59,1550.4,True
MID,APXMIDP,2023-01-06,10,75.56,1506.05,True
MID,APXMIDP,2023-01-06,11,64.1,1575.6,True
MID,APXMIDP,2023-01-06,12,66.69,2018.1,True
MID,APXMIDP,2023-01-06,13,82.28,1669.05,True
MID,APXMIDP,2023-01-06,14,124.84,2084.25,True
MID,APXMIDP,2023-01-06,15,92.5,1694.7,True
MID,APXMIDP,2023-01-06,16,146.1,2134.5,True
MID,APXMIDP,2023-01-06,17,120.83,1902.15,True
MID,APXMIDP,2023-01-06,18,141.68,1717.5,True
MID,APXMIDP,2023-01-06,19,140.87,1866.0,True
MID,APXMIDP,2023-01-06,20,129.66,1951.6,True
MID,APXMIDP,2023-01-06,21,113.06,2039.65,True
MID,APXMIDP,2023-01-06,22,124.7,2275.75,True
MID,APXMIDP,2023-01-06,23,133.01,2548.45,True
MID,APXMIDP,2023-01-06,24,131.89,2258.1,True
MID,APXMIDP,2023-01-06,25,114.11,1868.75,True
MID,APXMIDP,2023-01-06,26,114.19,2104.85,True
MID,APXMIDP,2023-01-06,27,146.75,2120.0,True
MID,APXMIDP,2023-01-06,28,149.92,2230.65,True
MID,APXMIDP,2023-01-06,29,152.69,1876.35,True
MID,APXMIDP,2023-01-06,30,136.39,2086.95,True
MID,APXMIDP,2023-01-06,31,109.38,1923.05,True
MID,APXMIDP,2023-01-06,32,136.16,1894.15,True
MID,APXMIDP,2023-01-06,33,154.1,1536.7,True
MID,APXMIDP,2023-01-06,34,164.05,1976.0,True
MID,APXMIDP,2023-01-06,35,167.47,1929.95,True
MID,APXMIDP,2023-01-06,36,163.78,1881.55,True
MID,APXMIDP,2023-01-06,37,156.98,2219.25,True
MID,APXMIDP,2023-01-06,38,136.55,2164.35,True
MID,APXMIDP,2023-01-06,39,139.38,2393.3,True
MID,APXMIDP,2023-01-06,40,143.95,2392.9,True
MID,APXMIDP,2023-01-06,41,131.65,1984.15,True
MID,APXMIDP,2023-01-06,42,109.61,1930.0,True
MID,APXMIDP,2023-01-06,43,117.98,1882.95,True
MID,APXMIDP,2023-01-06,44,85.12,1371.6,True
MID,APXMIDP,2023-01-06,45,83.47,1765.1,True
MID,APXMIDP,2023-01-06,46,72.92,1698.7,True
MID,APXMIDP,2023-01-06,47,71.31,1048.3,True
MID,APXMIDP,2023-01-06,48,20.32,789.9,True
MID,APXMIDP,2023-01-07,1,3.22,853.05,True
MID,APXMIDP,2023-01-07,2,2.87,807.65,True
MID,APXMIDP,2023-01-07,3,0.29,872.65,True
MID,APXMIDP,2023-01-07,4,-13.26,731.2,True
MID,APXMIDP,2023-01-07,5,-12.7,675.4,True
MID,APXMIDP,2023-01-07,6,-16.07,739.85,True
MID,APXMIDP,2023-01-07,7,-17.83,721.85,True
MID,APXMIDP,2023-01-07,8,-24.08,665.25,True
MID,APXMIDP,2023-01-07,9,-21.06,645.15,True
MID,APXMIDP,2023-01-07,10,39.87,923.55,True
MID,APXMIDP,2023-01-07,11,43.6,957.4,True
MID,APXMIDP,2023-01-07,12,84.32,849.95,True
MID,APXMIDP,2023-01-07,13,35.84,1273.35,True
MID,APXMIDP,2023-01-07,14,56.9,1032.5,True
MID,APXMIDP,2023-01-07,15,64.44,986.4,True
MID,APXMIDP,2023-01-07,16,108.71,1464.6,True
MID,APXMIDP,2023-01-07,17,103.68,1099.55,True
MID,APXMIDP,2023-01-07,18,140.63,1229.3,True
MID,APXMIDP,2023-01-07,19,151.27,1627.35,True
MID,APXMIDP,2023-01-07,20,158.02,1567.85,True
MID,APXMIDP,2023-01-07,21,162.8,1923.05,True
MID,APXMIDP,2023-01-07,22,162.26,2072.85,True
MID,APXMIDP,2023-01-07,23,158.95,1495.4,True
MID,APXMIDP,2023-01-07,24,151.84,1462.5,True
MID,APXMIDP,2023-01-07,25,128.13,1664.6,True
MID,APXMIDP,2023-01-07,26,118.9,1846.8,True
MID,APXMIDP,2023-01-07,27,101.33,1516.4,True
MID,APXMIDP,2023-01-07,28,91.03,1331.45,True
MID,APXMIDP,2023-01-07,29,109.62,1412.7,True
MID,APXMIDP,2023-01-07,30,101.82,1618.65,True
MID,APXMIDP,2023-01-07,31,33.29,1554.55,True
MID,APXMIDP,2023-01-07,32,31.41,1394.35,True
MID,APXMIDP,2023-01-07,33,76.86,1661.45,True
MID,APXMIDP,2023-01-07,34,109.28,1564.95,True
MID,APXMIDP,2023-01-07,35,127.9,1290.5,True
MID,APXMIDP,2023-01-07,36,133.73,1358.2,True
MID,APXMIDP,2023-01-07,37,126.31,960.15,True
MID,APXMIDP,2023-01-07,38,105.64,1126.95,True
MID,APXMIDP,2023-01-07,39,88.37,951.15,True
MID,APXMIDP,2023-01-07,40,0.3,548.1,True
MID,APXMIDP,2023-01-07,41,22.66,1167.4,True
MID,APXMIDP,2023-01-07,42,-9.84,735.95,True
MID,APXMIDP,2023-01-07,43,63.68,1453.95,True
MID,APXMIDP,2023-01-07,44,36.42,1370.1,True
MID,APXMIDP,2023-01-07,45,18.67,1170.15,True
MID,APXMIDP,2023-01-07,46,6.87,1427.4,True
MID,APXMIDP,2023-01-07,47,27.15,886.05,True
MID,APXMIDP,2023-01-07,48,23.62,793.65,True
MID,APXMIDP,2023-01-08,1,27.83,799.65,True
MID,APXMIDP,2023-01-08,2,43.34,824.65,True
MID,APXMIDP,2023-01-08,3,20.7,1005.05,True
MID,APXMIDP,2023-01-08,4,19.21,1002.25,True
MID,APXMIDP,2023-01-08,5,59.0,842.8,True
MID,APXMIDP,2023-01-08,6,47.43,855.55,True
MID,APXMIDP,2023-01-08,7,25.26,773.8,True
MID,APXMIDP,2023-01-08,8,36.26,977.85,True
MID,APXMIDP,2023-01-08,9,43.73,694.95,True
MID,APXMIDP,2023-01-08,10,30.39,798.35,True
MID,APXMIDP,2023-01-08,11,7.33,961.75,True
MID,APXMIDP,2023-01-08,12,6.73,1124.85,True
MID,APXMIDP,2023-01-08,13,18.69,1135.35,True
MID,APXMIDP,2023-01-08,14,32.82,917.5,True
MID,APXMIDP,2023-01-08,15,61.33,1115.95,True
MID,APXMIDP,2023-01-08,16,80.75,1076.6,True
MID,APXMIDP,2023-01-08,17,34.31,1034.55,True
MID,APXMIDP,2023-01-08,18,101.91,1241.95,True
MID,APXMIDP,2023-01-08,19,42.89,1090.85,True
MID,APXMIDP,2023-01-08,20,99.3,1120.5,True
MID,APXMIDP,2023-01-08,21,41.8,1218.05,True
MID,APXMIDP,2023-01-08,22,84.51,1385.35,True
MID,APXMIDP,2023-01-08,23,76.84,1504.75,True
MID,APXMIDP,2023-01-08,24,91.56,1491.3,True
MID,APXMIDP,2023-01-08,25,88.47,1512.0,True
MID,APXMIDP,2023-01-08,26,122.28,1260.35,True
MID,APXMIDP,2023-01-08,27,139.92,1442.95,True
MID,APXMIDP,2023-01-08,28,146.41,1647.7,True
MID,APXMIDP,2023-01-08,29,146.15,1689.85,True
MID,APXMIDP,2023-01-08,30,143.16,1559.8,True
MID,APXMIDP,2023-01-08,31,172.37,1195.25,True
MID,APXMIDP,2023-01-08,32,161.67,1661.65,True
MID,APXMIDP,2023-01-08,33,172.97,1603.7,True
MID,APXMIDP,2023-01-08,34,183.78,1332.75,True
MID,APXMIDP,2023-01-08,35,192.22,1487.15,True
MID,APXMIDP,2023-01-08,36,196.23,1486.65,True
MID,APXMIDP,2023-01-08,37,199.29,1569.4,True
MID,APXMIDP,2023-01-08,38,192.22,1724.0,True
MID,APXMIDP,2023-01-08,39,173.94,1573.2,True
MID,APXMIDP,2023-01-08,40,172.55,1259.5,True
MID,APXMIDP,2023-01-08,41,156.79,1673.3,True
MID,APXMIDP,2023-01-08,42,160.86,1519.75,True
MID,APXMIDP,2023-01-08,43,168.35,1027.65,True
MID,APXMIDP,2023-01-08,44,148.65,1028.75,True
MID,APXMIDP,2023-01-08,45,157.98,962.95,True
MID,APXMIDP,2023-01-08,46,104.62,1163.7,True
MID,APXMIDP,2023-01-08,47,80.38,811.95,True
MID,APXMIDP,2023-01-08,48,52.75,808.35,True
MID,APXMIDP,2023-01-09,1,50.47,739.45,True
MID,APXMIDP,2023-01-09,2,57.24,1000.45,True
MID,APXMIDP,2023-01-09,3,47.53,844.5,True
MID,APXMIDP,2023-01-09,4,34.09,1050.9,True
MID,APXMIDP,2023-01-09,5,37.69,1041.05,True
MID,APXMIDP,2023-01-09,6,33.84,827.7,True
MID,APXMIDP,2023-01-09,7,27.45,765.1,True
MID,APXMIDP,2023-01-09,8,19.59,755.15,True
MID,APXMIDP,2023-01-09,9,46.38,1102.4,True
MID,APXMIDP,2023-01-09,10,33.84,1251.1,True
MID,APXMIDP,2023-01-09,11,59.46,1047.95,True
MID,APXMIDP,2023-01-09,12,65.91,955.1,True
MID,APXMIDP,2023-01-09,13,117.47,1097.3,True
MID,APXMIDP,2023-01-09,14,156.34,1371.15,True
MID,APXMIDP,2023-01-09,15,144.27,1608.95,True
MID,APXMIDP,2023-01-09,16,167.45,1473.8,True
MID,APXMIDP,2023-01-09,17,163.71,1550.2,True
MID,APXMIDP,2023-01-09,18,174.37,1418.2,True
MID,APXMIDP,2023-01-09,19,195.76,1676.65,True
MID,APXMIDP,2023-01-09,20,181.44,1685.15,True
MID,APXMIDP,2023-01-09,21,190.76,2252.95,True
MID,APXMIDP,2023-01-09,22,182.98,2217.05,True
MID,APXMIDP,2023-01-09,23,172.0,2276.25,True
MID,APXMIDP,2023-01-09,24,169.8,2077.9,True
MID,APXMIDP,2023-01-09,25,167.66,2184.6,True
MID,APXMIDP,2023-01-09,26,162.36,2428.3,True
MID,APXMIDP,2023-01-09,27,151.07,1728.7,True
MID,APXMIDP,2023-01-09,28,147.25,1821.85,True
MID,APXMIDP,2023-01-09,29,157.95,1847.05,True
MID,APXMIDP,2023-01-09,30,161.85,1975.7,True
MID,APXMIDP,2023-01-09,31,149.73,2091.75,True
MID,APXMIDP,2023-01-09,32,160.47,2089.3,True
MID,APXMIDP,2023-01-09,33,173.89,1885.1,True
MID,APXMIDP,2023-01-09,34,192.37,2369.4,True
MID,APXMIDP,2023-01-09,35,181.47,2630.5,True
MID,APXMIDP,2023-01-09,36,169.46,2785.85,True
MID,APXMIDP,2023-01-09,37,169.18,2739.3,True
MID,APXMIDP,2023-01-09,38,160.37,3104.8,True
MID,APXMIDP,2023-01-09,39,181.04,1540.85,True
MID,APXMIDP,2023-01-09,40,171.24,1755.6,True
MID,APXMIDP,2023-01-09,41,172.86,1563.4,True
MID,APXMIDP,2023-01-09,42,161.45,1714.85,True
MID,APXMIDP,2023-01-09,43,140.22,1542.2,True
MID,APXMIDP,2023-01-09,44,104.4,1114.1,True
MID,APXMIDP,2023-01-09,45,138.96,1149.8,True
MID,APXMIDP,2023-01-09,46,91.49,1234.75,True
MID,APXMIDP,2023-01-09,47,119.94,1036.75,True
MID,APXMIDP,2023-01-09,48,110.53,642.25,True
MID,APXMIDP,2023-01-10,1,104.51,1162.5,True
MID,APXMIDP,2023-01-10,2,149.06,984.6,True
MID,APXMIDP,2023-01-10,3,136.43,753.6,True
MID,APXMIDP,2023-01-10,4,120.63,1045.65,True
MID,APXMIDP,2023-01-10,5,101.7,1294.45,True
MID,APXMIDP,2023-01-10,6,99.08,1332.8,True
MID,APXMIDP,2023-01-10,7,96.65,826.85,True
MID,APXMIDP,2023-01-10,8,94.18,897.25,True
MID,APXMIDP,2023-01-10,9,110.68,1131.75,True
MID,APXMIDP,2023-01-10,10,104.2,1095.9,True
MID,APXMIDP,2023-01-10,11,125.22,1140.7,True
MID,APXMIDP,2023-01-10,12,105.34,1285.3,True
MID,APXMIDP,2023-01-10,13,120.61,1429.3,True
MID,APXMIDP,2023-01-10,14,146.46,1408.95,True
MID,APXMIDP,2023-01-10,15,167.67,1923.55,True
MID,APXMIDP,2023-01-10,16,208.2,2084.1,True
MID,APXMIDP,2023-01-10,17,180.23,1787.35,True
MID,APXMIDP,2023-01-10,18,179.4,1959.5,True
MID,APXMIDP,2023-01-10,19,164.59,2357.95,True
MID,APXMIDP,2023-01-10,20,156.64,2785.5,True
MID,APXMIDP,2023-01-10,21,162.26,2976.1,True
MID,APXMIDP,2023-01-10,22,144.42,2925.95,True
MID,APXMIDP,2023-01-10,23,124.16,2193.7,True
MID,APXMIDP,2023-01-10,24,148.8,2713.9,True
MID,APXMIDP,2023-01-10,25,154.33,2459.2,True
MID,APXMIDP,2023-01-10,26,151.43,2390.4,True
MID,APXMIDP,2023-01-10,27,151.71,2258.75,True
MID,APXMIDP,2023-01-10,28,151.48,2148.65,True
MID,APXMIDP,2023-01-10,29,139.4,2789.9,True
MID,APXMIDP,2023-01-10,30,135.57,2648.85,True
MID,APXMIDP,2023-01-10,31,149.39,2232.4,True
MID,APXMIDP,2023-01-10,32,136.76,2563.9,True
MID,APXMIDP,2023-01-10,33,121.36,2157.4,True
MID,APXMIDP,2023-01-10,34,151.49,2121.5,True
MID,APXMIDP,2023-01-10,35,165.5,2195.4,True
MID,APXMIDP,2023-01-10,36,160.35,2133.3,True
MID,APXMIDP,2023-01-10,37,160.33,2324.3,True
MID,APXMIDP,2023-01-10,38,148.88,2367.1,True
MID,APXMIDP,2023-01-10,39,137.17,1771.25,True
MID,APXMIDP,2023-01-10,40,116.49,1650.75,True
MID,APXMIDP,2023-01-10,41,113.45,1528.1,True
MID,APXMIDP,2023-01-10,42,52.43,1540.1,True
MID,APXMIDP,2023-01-10,43,68.13,2002.2,True
MID,APXMIDP,2023-01-10,44,42.38,2092.75,True
MID,APXMIDP,2023-01-10,45,36.01,2331.15,True
MID,APXMIDP,2023-01-10,46,20.96,2304.95,True
MID,APXMIDP,2023-01-10,47,-6.43,918.6,True
MID,APXMIDP,2023-01-10,48,-12.99,1066.85,True
MID,APXMIDP,2023-01-11,1,41.33,1355.0,True
MID,APXMIDP,2023-01-11,2,73.89,1796.2,True
MID,APXMIDP,2023-01-11,3,-8.82,976.2,True
MID,APXMIDP,2023-01-11,4,-12.47,925.65,True
MID,APXMIDP,2023-01-11,5,3.43,1167.85,True
MID,APXMIDP,2023-01-11,6,-9.9,847.2,True
MID,APXMIDP,2023-01-11,7,-11.06,1355.4,True
MID,APXMIDP,2023-01-11,8,-10.7,1101.75,True
MID,APXMIDP,2023-01-11,9,1.61,1191.3,True
MID,APXMIDP,2023-01-11,10,13.32,1279.75,True
MID,APXMIDP,2023-01-11,11,96.37,1041.35,True
MID,APXMIDP,2023-01-11,12,117.4,1211.4,True
MID,APXMIDP,2023-01-11,13,85.67,1419.65,True
MID,APXMIDP,2023-01-11,14,174.87,1525.6,True
MID,APXMIDP,2023-01-11,15,98.41,1760.75,True
MID,APXMIDP,2023-01-11,16,162.78,1670.2,True
MID,APXMIDP,2023-01-11,17,101.63,1801.05,True
MID,APXMIDP,2023-01-11,18,130.83,1829.0,True
MID,APXMIDP,2023-01-11,19,125.78,1673.9,True
MID,APXMIDP,2023-01-11,20,128.07,1897.0,True
MID,APXMIDP,2023-01-11,21,116.94,2009.5,True
MID,APXMIDP,2023-01-11,22,82.69,2200.65,True
MID,APXMIDP,2023-01-11,23,54.93,1676.0,True
MID,APXMIDP,2023-01-11,24,50.29,2091.55,True
MID,APXMIDP,2023-01-11,25,91.59,2687.75,True
MID,APXMIDP,2023-01-11,26,110.68,2206.2,True
MID,APXMIDP,2023-01-11,27,127.54,1590.55,True
MID,APXMIDP,2023-01-11,28,133.37,1745.4,True
MID,APXMIDP,2023-01-11,29,138.85,1509.85,True
MID,APXMIDP,2023-01-11,30,142.93,1742.05,True
MID,APXMIDP,2023-01-11,31,130.01,1986.65,True
MID,APXMIDP,2023-01-11,32,137.55,2247.45,True
MID,APXMIDP,2023-01-11,33,150.76,1963.2,True
MID,APXMIDP,2023-01-11,34,166.46,1823.0,True
MID,APXMIDP,2023-01-11,35,179.85,1640.2,True
MID,APXMIDP,2023-01-11,36,186.41,1754.7,True
MID,APXMIDP,2023-01-11,37,185.92,1901.4,True
MID,APXMIDP,2023-01-11,38,170.31,2060.0,True
MID,APXMIDP,2023-01-11,39,172.67,1626.25,True
MID,APXMIDP,2023-01-11,40,163.16,1665.55,True
MID,APXMIDP,2023-01-11,41,143.15,2201.65,True
MID,APXMIDP,2023-01-11,42,152.35,1870.8,True
MID,APXMIDP,2023-01-11,43,140.25,1478.05,True
MID,APXMIDP,2023-01-11,44,85.04,1508.85,True
MID,APXMIDP,2023-01-11,45,83.16,1503.15,True
MID,APXMIDP,2023-01-11,46,50.28,1631.8,True
MID,APXMIDP,2023-01-11,47,41.14,1291.15,True
MID,APXMIDP,2023-01-11,48,26.32,1252.8,True
MID,APXMIDP,2023-01-12,1,16.99,1393.3,True
MID,APXMIDP,2023-01-12,2,24.87,1069.6,True
MID,APXMIDP,2023-01-12,3,18.31,1465.0,True
MID,APXMIDP,2023-01-12,4,17.14,1613.4,True
MID,APXMIDP,2023-01-12,5,14.67,1433.8,True
MID,APXMIDP,2023-01-12,6,13.18,1655.95,True
MID,APXMIDP,2023-01-12,7,9.65,935.05,True
MID,APXMIDP,2023-01-12,8,7.53,896.05,True
MID,APXMIDP,2023-01-12,9,15.77,981.9,True
MID,APXMIDP,2023-01-12,10,13.81,1237.9,True
MID,APXMIDP,2023-01-12,11,51.91,1309.45,True
MID,APXMIDP,2023-01-12,12,75.2,1356.7,True
MID,APXMIDP,2023-01-12,13,62.79,1305.1,True
MID,APXMIDP,2023-01-12,14,154.12,2122.15,True
MID,APXMIDP,2023-01-12,15,158.69,2798.0,True
MID,APXMIDP,2023-01-12,16,180.96,2323.5,True
MID,APXMIDP,2023-01-12,17,186.51,1686.1,True
MID,APXMIDP,2023-01-12,18,192.02,1866.15,True
MID,APXMIDP,2023-01-12,19,189.83,2414.0,True
MID,APXMIDP,2023-01-12,20,184.67,2253.25,True
MID,APXMIDP,2023-01-12,21,175.83,2856.8,True
MID,APXMIDP,2023-01-12,22,160.8,2937.95,True
MID,APXMIDP,2023-01-12,23,143.72,2254.45,True
MID,APXMIDP,2023-01-12,24,142.79,2095.65,True
MID,APXMIDP,2023-01-12,25,143.44,2114.7,True
MID,APXMIDP,2023-01-12,26,139.72,2259.65,True
MID,APXMIDP,2023-01-12,27,115.28,1955.5,True
MID,APXMIDP,2023-01-12,28,97.53,1933.5,True
MID,APXMIDP,2023-01-12,29,105.29,2364.2,True
MID,APXMIDP,2023-01-12,30,117.46,2397.75,True
MID,APXMIDP,2023-01-12,31,101.55,1959.9,True
MID,APXMIDP,2023-01-12,32,120.64,2131.6,True
MID,APXMIDP,2023-01-12,33,114.9,2035.15,True
MID,APXMIDP,2023-01-12,34,149.9,2044.7,True
MID,APXMIDP,2023-01-12,35,176.96,2368.25,True
MID,APXMIDP,2023-01-12,36,178.93,2292.05,True
MID,APXMIDP,2023-01-12,37,174.85,2296.8,True
MID,APXMIDP,2023-01-12,38,173.18,2166.65,True
MID,APXMIDP,2023-01-12,39,159.27,2602.55,True
MID,APXMIDP,2023-01-12,40,155.24,2421.55,True
MID,APXMIDP,2023-01-12,41,156.46,2393.75,True
MID,APXMIDP,2023-01-12,42,146.23,2267.45,True
MID,APXMIDP,2023-01-12,43,114.3,1263.15,True
MID,APXMIDP,2023-01-12,44,55.88,1337.45,True
MID,APXMIDP,2023-01-12,45,94.61,1316.35,True
MID,APXMIDP,2023-01-12,46,47.68,1422.45,True
MID,APXMIDP,2023-01-12,47,112.93,1240.45,True
MID,APXMIDP,2023-01-12,48,55.99,861.8,True
MID,APXMIDP,2023-01-13,1,80.98,960.3,True
MID,APXMIDP,2023-01-13,2,44.25,974.9,True
MID,APXMIDP,2023-01-13,3,43.62,965.75,True
MID,APXMIDP,2023-01-13,4,14.26,993.8,True
MID,APXMIDP,2023-01-13,5,16.24,1137.8,True
MID,APXMIDP,2023-01-13,6,25.25,1188.3,True
MID,APXMIDP,2023-01-13,7,12.19,1186.9,True
MID,APXMIDP,2023-01-13,8,10.7,1111.15,True
MID,APXMIDP,2023-01-13,9,42.58,1027.0,True
MID,APXMIDP,2023-01-13,10,39.93,1088.05,True
MID,APXMIDP,2023-01-13,11,48.16,1086.65,True
MID,APXMIDP,2023-01-13,12,104.92,1246.9,True
MID,APXMIDP,2023-01-13,13,54.18,1298.5,True
MID,APXMIDP,2023-01-13,14,102.21,1499.8,True
MID,APXMIDP,2023-01-13,15,80.95,1359.7,True
MID,APXMIDP,2023-01-13,16,140.21,1192.45,True
MID,APXMIDP,2023-01-13,17,155.85,1341.9,True
MID,APXMIDP,2023-01-13,18,163.85,1173.95,True
MID,APXMIDP,2023-01-13,19,175.85,1690.35,True
MID,APXMIDP,2023-01-13,20,177.26,1655.45,True
MID,APXMIDP,2023-01-13,21,173.95,1767.3,True
MID,APXMIDP,2023-01-13,22,163.89,1818.9,True
MID,APXMIDP,2023-01-13,23,153.38,1759.4,True
MID,APXMIDP,2023-01-13,24,160.74,1636.65,True
MID,APXMIDP,2023-01-13,25,165.78,1604.65,True
MID,APXMIDP,2023-01-13,26,167.85,1760.3,True
MID,APXMIDP,2023-01-13,27,167.86,1803.2,True
MID,APXMIDP,2023-01-13,28,161.71,2232.9,True
MID,APXMIDP,2023-01-13,29,168.49,2229.25,True
MID,APXMIDP,2023-01-13,30,165.07,2573.4,True
MID,APXMIDP,2023-01-13,31,154.98,2259.9,True
MID,APXMIDP,2023-01-13,32,161.65,2289.25,True
MID,APXMIDP,2023-01-13,33,152.92,2177.85,True
MID,APXMIDP,2023-01-13,34,171.78,2262.85,True
MID,APXMIDP,2023-01-13,35,197.02,1859.3,True
MID,APXMIDP,2023-01-13,36,200.75,1748.7,True
MID,APXMIDP,2023-01-13,37,198.5,1513.85,True
MID,APXMIDP,2023-01-13,38,195.27,1741.45,True
MID,APXMIDP,2023-01-13,39,191.75,2240.7,True
MID,APXMIDP,2023-01-13,40,188.55,2150.05,True
MID,APXMIDP,2023-01-13,41,188.11,2620.05,True
MID,APXMIDP,2023-01-13,42,187.93,2584.15,True
MID,APXMIDP,2023-01-13,43,156.66,2782.6,True
MID,APXMIDP,2023-01-13,44,142.49,2577.1,True
MID,APXMIDP,2023-01-13,45,156.76,2136.05,True
MID,APXMIDP,2023-01-13,46,138.23,2519.85,True
MID,APXMIDP,2023-01-13,47,155.48,1811.9,True
MID,APXMIDP,2023-01-13,48,156.63,1572.35,True
MID,APXMIDP,2023-01-14,1,154.18,1558.8,True
MID,APXMIDP,2023-01-14,2,148.07,1488.4,True
MID,APXMIDP,2023-01-14,3,135.14,1255.45,True
MID,APXMIDP,2023-01-14,4,116.67,1288.6,True
MID,APXMIDP,2023-01-14,5,106.36,1042.4,True
MID,APXMIDP,2023-01-14,6,58.21,1236.8,True
MID,APXMIDP,2023-01-14,7,40.44,823.9,True
MID,APXMIDP,2023-01-14,8,-3.45,969.8,True
MID,APXMIDP,2023-01-14,9,41.47,972.5,True
MID,APXMIDP,2023-01-14,10,7.44,1084.9,True
MID,APXMIDP,2023-01-14,11,25.37,1215.8,True
MID,APXMIDP,2023-01-14,12,55.84,1014.75,True
MID,APXMIDP,2023-01-14,13,70.54,1208.05,True
MID,APXMIDP,2023-01-14,14,105.66,1545.85,True
MID,APXMIDP,2023-01-14,15,79.77,1320.25,True
MID,APXMIDP,2023-01-14,16,107.62,1155.5,True
MID,APXMIDP,2023-01-14,17,52.71,1303.35,True
MID,APXMIDP,2023-01-14,18,102.53,1284.2,True
MID,APXMIDP,2023-01-14,19,145.89,1185.05,True
MID,APXMIDP,2023-01-14,20,133.38,1292.05,True
MID,APXMIDP,2023-01-14,21,147.22,1179.7,True
MID,APXMIDP,2023-01-14,22,140.69,1160.1,True
MID,APXMIDP,2023-01-14,23,105.31,1413.95,True
MID,APXMIDP,2023-01-14,24,117.8,1382.25,True
MID,APXMIDP,2023-01-14,25,101.59,1142.95,True
MID,APXMIDP,2023-01-14,26,85.68,1259.6,True
MID,APXMIDP,2023-01-14,27,57.78,1025.9,True
MID,APXMIDP,2023-01-14,28,30.97,1107.65,True
MID,APXMIDP,2023-01-14,29,31.36,1120.55,True
MID,APXMIDP,2023-01-14,30,24.71,1183.6,True
MID,APXMIDP,2023-01-14,31,45.77,1661.05,True
MID,APXMIDP,2023-01-14,32,72.19,1939.25,True
MID,APXMIDP,2023-01-14,33,61.65,1608.9,True
MID,APXMIDP,2023-01-14,34,124.33,1616.35,True
MID,APXMIDP,2023-01-14,35,148.99,1301.95,True
MID,APXMIDP,2023-01-14,36,156.11,1429.65,True
MID,APXMIDP,2023-01-14,37,153.52,1303.0,True
MID,APXMIDP,2023-01-14,38,148.63,1667.15,True
MID,APXMIDP,2023-01-14,39,141.94,1805.0,True
MID,APXMIDP,2023-01-14,40,132.36,1681.8,True
MID,APXMIDP,2023-01-14,41,129.47,1355.25,True
MID,APXMIDP,2023-01-14,42,108.22,1463.95,True
