settlementDate,settlementPeriod,Solar generation,Wind Offshore generation,Wind Onshore generation
2022-12-11,42.0,0.0,478.071,447.678
2022-12-11,43.0,0.0,483.304,436.192
2022-12-11,44.0,0.0,483.304,436.192
2022-12-11,45.0,0.0,495.251,451.771
2022-12-11,46.0,0.0,495.251,451.771
2022-12-11,47.0,0.0,491.337,469.727
2022-12-11,48.0,0.0,491.337,469.727
2022-12-12,1.0,0.0,845.546,511.614
2022-12-12,2.0,0.0,845.546,511.614
2022-12-12,3.0,0.0,899.053,533.287
2022-12-12,4.0,0.0,899.053,533.287
2022-12-12,5.0,0.0,891.325,573.63
2022-12-12,6.0,0.0,891.325,573.63
2022-12-12,7.0,0.0,906.376,619.867
2022-12-12,8.0,0.0,906.376,619.867
2022-12-12,9.0,0.0,830.065,652.035
2022-12-12,10.0,0.0,830.065,652.035
2022-12-12,11.0,0.0,805.991,672.278
2022-12-12,12.0,0.0,805.991,672.278
2022-12-12,13.0,0.0,780.856,697.454
2022-12-12,14.0,0.0,780.856,697.454
2022-12-12,15.0,0.0,790.494,712.47
2022-12-12,16.0,0.0,790.494,712.47
2022-12-12,17.0,59.0,876.512,751.19
2022-12-12,18.0,227.0,876.512,751.19
2022-12-12,19.0,537.0,1040.706,784.061
2022-12-12,20.0,872.0,1040.706,784.061
2022-12-12,21.0,1122.0,922.196,788.678
2022-12-12,22.0,1369.0,922.196,788.678
2022-12-12,23.0,1684.0,963.893,770.973
2022-12-12,24.0,1905.0,963.893,770.973
2022-12-12,25.0,1870.0,960.638,731.695
2022-12-12,26.0,1659.0,960.638,731.695
2022-12-12,27.0,1393.0,911.283,716.137
2022-12-12,28.0,1091.0,911.283,716.137
2022-12-12,29.0,755.0,926.308,730.95
2022-12-12,30.0,430.0,926.308,730.95
2022-12-12,31.0,168.0,918.933,768.578
2022-12-12,32.0,0.0,918.933,768.578
2022-12-12,33.0,0.0,1088.425,835.471
2022-12-12,34.0,0.0,1088.425,835.471
2022-12-12,35.0,0.0,1203.929,858.796
2022-12-12,36.0,0.0,1203.929,858.796
2022-12-12,37.0,0.0,1471.44,860.61
2022-12-12,38.0,0.0,1471.44,860.61
2022-12-12,39.0,0.0,1579.497,913.406
2022-12-12,40.0,0.0,1579.497,913.406
2022-12-12,41.0,0.0,1669.058,935.392
2022-12-12,42.0,0.0,1669.058,935.392
2022-12-12,43.0,0.0,1747.527,937.188
2022-12-12,44.0,0.0,1747.527,937.188
2022-12-12,45.0,0.0,1635.852,947.539
2022-12-12,46.0,0.0,1635.852,947.539
2022-12-12,47.0,0.0,1678.535,952.963
2022-12-12,48.0,0.0,1678.535,952.963
2022-12-13,1.0,,,
2022-12-13,2.0,,,
2022-12-13,3.0,,,
2022-12-13,4.0,,,
2022-12-13,5.0,,,
2022-12-13,6.0,,,
2022-12-13,7.0,,,
2022-12-13,8.0,,,
2022-12-13,9.0,,,
2022-12-13,10.0,,,
2022-12-13,11.0,,,
2022-12-13,12.0,,,
2022-12-13,13.0,,,
2022-12-13,14.0,,,
2022-12-13,15.0,,,
2022-12-13,16.0,,,
2022-12-13,17.0,,,
2022-12-13,18.0,,,
2022-12-13,19.0,,,
2022-12-13,20.0,,,
2022-12-13,21.0,,,
2022-12-13,22.0,,,
2022-12-13,23.0,,,
2022-12-13,24.0,,,
2022-12-13,25.0,,,
2022-12-13,26.0,,,
2022-12-13,27.0,,,
2022-12-13,28.0,,,
2022-12-13,29.0,,,
2022-12-13,30.0,,,
2022-12-13,31.0,,,
2022-12-13,32.0,,,
2022-12-13,33.0,,,
2022-12-13,34.0,,,
2022-12-13,35.0,,,
2022-12-13,36.0,,,
2022-12-13,37.0,,,
2022-12-13,38.0,,,
2022-12-13,39.0,,,
2022-12-13,40.0,,,
2022-12-13,41.0,,,
2022-12-13,42.0,,,
2022-12-13,43.0,,,
2022-12-13,44.0,,,
2022-12-13,45.0,,,
2022-12-13,46.0,,,
2022-12-13,47.0,,,
2022-12-13,48.0,,,
2022-12-14,1.0,0.0,2423.536,2716.19
2022-12-14,2.0,0.0,2423.536,2716.19
2022-12-14,3.0,0.0,2490.442,2810.776
2022-12-14,4.0,0.0,2490.442,2810.776
2022-12-14,5.0,0.0,2621.035,2940.696
2022-12-14,6.0,0.0,2621.035,2940.696
2022-12-14,7.0,0.0,2738.018,3021.591
2022-12-14,8.0,0.0,2738.018,3021.591
2022-12-14,9.0,0.0,2967.625,3079.753
2022-12-14,10.0,0.0,2967.625,3079.753
2022-12-14,11.0,0.0,3306.061,3118.776
2022-12-14,12.0,0.0,3306.061,3118.776
2022-12-14,13.0,0.0,3811.606,3280.289
2022-12-14,14.0,0.0,3811.606,3280.289
2022-12-14,15.0,0.0,3940.206,3327.136
2022-12-14,16.0,16.0,3940.206,3327.136
2022-12-14,17.0,123.0,4009.78,3304.686
2022-12-14,18.0,393.0,4009.78,3304.686
2022-12-14,19.0,874.0,3911.648,3264.978
2022-12-14,20.0,1440.0,3911.648,3264.978
2022-12-14,21.0,1956.0,4001.707,3368.722
2022-12-14,22.0,2422.0,4001.707,3368.722
2022-12-14,23.0,2834.0,3916.543,3375.596
2022-12-14,24.0,3051.0,3916.543,3375.596
2022-12-14,25.0,2950.0,4150.6,3481.313
2022-12-14,26.0,2627.0,4150.6,3481.313
2022-12-14,27.0,2210.0,4311.35,3616.436
2022-12-14,28.0,1742.0,4311.35,3616.436
2022-12-14,29.0,1252.0,4995.424,3724.473
2022-12-14,30.0,770.0,4995.424,3724.473
2022-12-14,31.0,337.0,5387.424,3918.596
2022-12-14,32.0,48.0,5387.424,3918.596
2022-12-14,33.0,0.0,5655.83,4173.144
2022-12-14,34.0,0.0,5655.83,4173.144
2022-12-14,35.0,0.0,6094.812,4381.6
2022-12-14,36.0,0.0,6094.812,4381.6
2022-12-14,37.0,0.0,6007.535,4397.796
2022-12-14,38.0,0.0,6007.535,4397.796
2022-12-14,39.0,0.0,5982.17,4462.007
2022-12-14,40.0,0.0,5982.17,4462.007
2022-12-14,41.0,0.0,5732.71,4419.197
2022-12-14,42.0,0.0,5732.71,4419.197
2022-12-14,43.0,0.0,5861.392,4429.42
2022-12-14,44.0,0.0,5861.392,4429.42
2022-12-14,45.0,0.0,5908.33,4578.213
2022-12-14,46.0,0.0,5908.33,4578.213
2022-12-14,47.0,0.0,5709.753,4485.111
2022-12-14,48.0,0.0,5709.753,4485.111
2022-12-15,1.0,0.0,6793.09,4855.654
2022-12-15,2.0,0.0,6793.09,4855.654
2022-12-15,3.0,0.0,6926.345,4652.207
2022-12-15,4.0,0.0,6926.345,4652.207
2022-12-15,5.0,0.0,7369.776,4445.155
2022-12-15,6.0,0.0,7369.776,4445.155
2022-12-15,7.0,0.0,7190.086,4247.565
2022-12-15,8.0,0.0,7190.086,4247.565
2022-12-15,9.0,0.0,7406.499,4113.17
2022-12-15,10.0,0.0,7406.499,4113.17
2022-12-15,11.0,0.0,7461.95,3921.177
2022-12-15,12.0,0.0,7461.95,3921.177
2022-12-15,13.0,0.0,7352.201,3568.44
2022-12-15,14.0,0.0,7352.201,3568.44
2022-12-15,15.0,0.0,7144.501,3246.938
2022-12-15,16.0,0.0,7144.501,3246.938
2022-12-15,17.0,160.0,6690.118,2909.435
2022-12-15,18.0,560.0,6690.118,2909.435
2022-12-15,19.0,1268.0,6292.122,2614.791
2022-12-15,20.0,2081.0,6292.122,2614.791
2022-12-15,21.0,2773.0,5664.448,2327.67
2022-12-15,22.0,3285.0,5664.448,2327.67
2022-12-15,23.0,3602.0,5099.092,2087.092
2022-12-15,24.0,3733.0,5099.092,2087.092
2022-12-15,25.0,3686.0,4987.031,1882.435
2022-12-15,26.0,3428.0,4987.031,1882.435
2022-12-15,27.0,2943.0,4744.305,1814.493
2022-12-15,28.0,2325.0,4744.305,1814.493
2022-12-15,29.0,1681.0,4607.838,1735.093
2022-12-15,30.0,1044.0,4607.838,1735.093
2022-12-15,31.0,455.0,4829.915,1682.834
2022-12-15,32.0,58.0,4829.915,1682.834
2022-12-15,33.0,0.0,4956.361,1731.74
2022-12-15,34.0,0.0,4956.361,1731.74
2022-12-15,35.0,0.0,4558.101,1663.402
2022-12-15,36.0,0.0,4558.101,1663.402
2022-12-15,37.0,0.0,4207.346,1534.985
2022-12-15,38.0,0.0,4207.346,1534.985
2022-12-15,39.0,0.0,3834.685,1408.066
2022-12-15,40.0,0.0,3834.685,1408.066
2022-12-15,41.0,0.0,3540.839,1277.968
2022-12-15,42.0,0.0,3540.839,1277.968
2022-12-15,43.0,0.0,3313.859,1176.552
2022-12-15,44.0,0.0,3313.859,1176.552
2022-12-15,45.0,0.0,3130.94,1025.221
2022-12-15,46.0,0.0,3130.94,1025.221
2022-12-15,47.0,0.0,3036.718,941.42
2022-12-15,48.0,0.0,3036.718,941.42
2022-12-16,1.0,0.0,2975.529,1327.278
2022-12-16,2.0,0.0,2975.529,1327.278
2022-12-16,3.0,0.0,2757.855,1213.677
2022-12-16,4.0,0.0,2757.855,1213.677
2022-12-16,5.0,0.0,2618.976,1102.83
2022-12-16,6.0,0.0,2618.976,1102.83
2022-12-16,7.0,0.0,2461.608,1027.604
2022-12-16,8.0,0.0,2461.608,1027.604
2022-12-16,9.0,0.0,2304.482,1026.252
2022-12-16,10.0,0.0,2304.482,1026.252
2022-12-16,11.0,0.0,2314.352,1060.197
2022-12-16,12.0,0.0,2314.352,1060.197
2022-12-16,13.0,0.0,2192.301,1168.129
2022-12-16,14.0,0.0,2192.301,1168.129
2022-12-16,15.0,0.0,1887.268,1362.026
2022-12-16,16.0,0.0,1887.268,1362.026
2022-12-16,17.0,114.0,1687.283,1635.432
2022-12-16,18.0,418.0,1687.283,1635.432
2022-12-16,19.0,968.0,1488.093,1989.149
2022-12-16,20.0,1639.0,1488.093,1989.149
2022-12-16,21.0,2271.0,1491.789,2312.843
2022-12-16,22.0,2760.0,1491.789,2312.843
2022-12-16,23.0,3040.0,1393.92,2629.858
2022-12-16,24.0,3141.0,1393.92,2629.858
2022-12-16,25.0,3110.0,1463.736,2935.028
2022-12-16,26.0,2964.0,1463.736,2935.028
2022-12-16,27.0,2697.0,1676.137,3185.048
2022-12-16,28.0,2254.0,1676.137,3185.048
2022-12-16,29.0,1610.0,1721.39,3429.524
2022-12-16,30.0,922.0,1721.39,3429.524
2022-12-16,31.0,371.0,2090.938,3678.748
2022-12-16,32.0,43.0,2090.938,3678.748
2022-12-16,33.0,0.0,2429.244,3905.449
2022-12-16,34.0,0.0,2429.244,3905.449
2022-12-16,35.0,0.0,2838.272,4161.888
2022-12-16,36.0,0.0,2838.272,4161.888
2022-12-16,37.0,0.0,3079.812,4238.605
2022-12-16,38.0,0.0,3079.812,4238.605
2022-12-16,39.0,0.0,3334.8,4365.484
2022-12-16,40.0,0.0,3334.8,4365.484
2022-12-16,41.0,0.0,3593.963,4472.288
2022-12-16,42.0,0.0,3593.963,4472.288
2022-12-16,43.0,0.0,3795.085,4573.462
2022-12-16,44.0,0.0,3795.085,4573.462
2022-12-16,45.0,0.0,4225.584,4639.178
2022-12-16,46.0,0.0,4225.584,4639.178
2022-12-16,47.0,0.0,4599.574,4701.411
2022-12-16,48.0,0.0,4599.574,4701.411
2022-12-17,1.0,0.0,5487.801,4033.543
2022-12-17,2.0,0.0,5487.801,4033.543
2022-12-17,3.0,0.0,5822.568,3961.656
2022-12-17,4.0,0.0,5822.568,3961.656
2022-12-17,5.0,0.0,6205.67,3907.87
2022-12-17,6.0,0.0,6205.67,3907.87
2022-12-17,7.0,0.0,6488.491,3922.662
2022-12-17,8.0,0.0,6488.491,3922.662
2022-12-17,9.0,0.0,6816.205,3935.268
2022-12-17,10.0,0.0,6816.205,3935.268
2022-12-17,11.0,0.0,7038.288,3867.959
2022-12-17,12.0,0.0,7038.288,3867.959
2022-12-17,13.0,0.0,7283.706,3870.08
2022-12-17,14.0,0.0,7283.706,3870.08
2022-12-17,15.0,0.0,7523.985,3872.455
2022-12-17,16.0,0.0,7523.985,3872.455
2022-12-17,17.0,77.0,7977.222,3838.861
2022-12-17,18.0,310.0,7977.222,3838.861
2022-12-17,19.0,755.0,8316.473,3882.859
2022-12-17,20.0,1233.0,8316.473,3882.859
2022-12-17,21.0,1569.0,8618.778,3869.458
2022-12-17,22.0,1844.0,8618.778,3869.458
2022-12-17,23.0,2141.0,8824.555,3913.763
2022-12-17,24.0,2312.0,8824.555,3913.763
2022-12-17,25.0,2215.0,9053.591,3958.92
2022-12-17,26.0,1954.0,9053.591,3958.92
2022-12-17,27.0,1665.0,9044.954,3897.304
2022-12-17,28.0,1348.0,9044.954,3897.304
2022-12-17,29.0,984.0,8852.402,3785.177
2022-12-17,30.0,605.0,8852.402,3785.177
2022-12-17,31.0,261.0,8648.519,3620.459
2022-12-17,32.0,32.0,8648.519,3620.459
2022-12-17,33.0,0.0,8673.325,3519.578
2022-12-17,34.0,0.0,8673.325,3519.578
2022-12-17,35.0,0.0,8513.828,3436.165
2022-12-17,36.0,0.0,8513.828,3436.165
2022-12-17,37.0,0.0,8401.258,3250.807
2022-12-17,38.0,0.0,8401.258,3250.807
2022-12-17,39.0,0.0,8330.419,3264.863
2022-12-17,40.0,0.0,8330.419,3264.863
2022-12-17,41.0,0.0,8309.417,3302.462
2022-12-17,42.0,0.0,8309.417,3302.462
2022-12-17,43.0,0.0,8269.269,3386.325
2022-12-17,44.0,0.0,8269.269,3386.325
2022-12-17,45.0,0.0,8278.716,3544.609
2022-12-17,46.0,0.0,8278.716,3544.609
2022-12-17,47.0,0.0,8148.857,3758.079
2022-12-17,48.0,0.0,8148.857,3758.079
2022-12-18,1.0,0.0,6289.792,2380.416
2022-12-18,2.0,0.0,6289.792,2380.416
2022-12-18,3.0,0.0,5960.708,2498.995
2022-12-18,4.0,0.0,5960.708,2498.995
2022-12-18,5.0,0.0,5706.825,2739.84
2022-12-18,6.0,0.0,5706.825,2739.84
2022-12-18,7.0,0.0,5643.373,3019.501
2022-12-18,8.0,0.0,5643.373,3019.501
2022-12-18,9.0,0.0,5974.184,3344.379
2022-12-18,10.0,0.0,5974.184,3344.379
2022-12-18,11.0,0.0,6505.045,3690.604
2022-12-18,12.0,0.0,6505.045,3690.604
2022-12-18,13.0,0.0,7114.299,4269.717
2022-12-18,14.0,0.0,7114.299,4269.717
2022-12-18,15.0,0.0,7939.842,4965.972
2022-12-18,16.0,0.0,7939.842,4965.972
2022-12-18,17.0,0.0,8947.231,5590.218
2022-12-18,18.0,28.0,8947.231,5590.218
2022-12-18,19.0,61.0,9999.233,6187.977
2022-12-18,20.0,98.0,9999.233,6187.977
2022-12-18,21.0,122.0,10882.385,6756.552
2022-12-18,22.0,140.0,10882.385,6756.552
2022-12-18,23.0,168.0,11340.825,7296.901
2022-12-18,24.0,190.0,11340.825,7296.901
2022-12-18,25.0,190.0,11491.576,7749.49
2022-12-18,26.0,167.0,11491.576,7749.49
2022-12-18,27.0,129.0,11596.887,8235.507
2022-12-18,28.0,87.0,11596.887,8235.507
2022-12-18,29.0,53.0,11774.697,8638.253
2022-12-18,30.0,28.0,11774.697,8638.253
2022-12-18,31.0,0.0,12010.984,8746.208
2022-12-18,32.0,0.0,12010.984,8746.208
2022-12-18,33.0,0.0,12260.975,8716.147
2022-12-18,34.0,0.0,12260.975,8716.147
2022-12-18,35.0,0.0,12385.477,8557.139
2022-12-18,36.0,0.0,12385.477,8557.139
2022-12-18,37.0,0.0,12453.488,8403.001
2022-12-18,38.0,0.0,12453.488,8403.001
2022-12-18,39.0,0.0,12446.147,8072.567
2022-12-18,40.0,0.0,12446.147,8072.567
2022-12-18,41.0,0.0,12364.67,7814.381
2022-12-18,42.0,0.0,12364.67,7814.381
2022-12-18,43.0,0.0,12284.247,7687.467
2022-12-18,44.0,0.0,12284.247,7687.467
2022-12-18,45.0,0.0,12265.876,7336.251
2022-12-18,46.0,0.0,12265.876,7336.251
2022-12-18,47.0,0.0,12216.419,7209.997
2022-12-18,48.0,0.0,12216.419,7209.997
2022-12-19,1.0,,,
2022-12-19,2.0,,,
2022-12-19,3.0,,,
2022-12-19,4.0,,,
2022-12-19,5.0,,,
2022-12-19,6.0,,,
2022-12-19,7.0,,,
2022-12-19,8.0,,,
2022-12-19,9.0,,,
2022-12-19,10.0,,,
2022-12-19,11.0,,,
2022-12-19,12.0,,,
2022-12-19,13.0,,,
2022-12-19,14.0,,,
2022-12-19,15.0,,,
2022-12-19,16.0,,,
2022-12-19,17.0,,,
2022-12-19,18.0,,,
2022-12-19,19.0,,,
2022-12-19,20.0,,,
2022-12-19,21.0,,,
2022-12-19,22.0,,,
2022-12-19,23.0,,,
2022-12-19,24.0,,,
2022-12-19,25.0,,,
2022-12-19,26.0,,,
2022-12-19,27.0,,,
2022-12-19,28.0,,,
2022-12-19,29.0,,,
2022-12-19,30.0,,,
2022-12-19,31.0,,,
2022-12-19,32.0,,,
2022-12-19,33.0,,,
2022-12-19,34.0,,,
2022-12-19,35.0,,,
2022-12-19,36.0,,,
2022-12-19,37.0,,,
2022-12-19,38.0,,,
2022-12-19,39.0,,,
2022-12-19,40.0,,,
2022-12-19,41.0,,,
2022-12-19,42.0,,,
2022-12-19,43.0,,,
2022-12-19,44.0,,,
2022-12-19,45.0,,,
2022-12-19,46.0,,,
2022-12-19,47.0,,,
2022-12-19,48.0,,,
2022-12-20,1.0,0.0,10783.621,7045.26
2022-12-20,2.0,0.0,10783.621,7045.26
2022-12-20,3.0,0.0,10433.445,7035.807
2022-12-20,4.0,0.0,10433.445,7035.807
2022-12-20,5.0,0.0,10339.674,6992.636
2022-12-20,6.0,0.0,10339.674,6992.636
2022-12-20,7.0,0.0,10166.361,6915.337
2022-12-20,8.0,0.0,10166.361,6915.337
2022-12-20,9.0,0.0,9967.462,6857.312
2022-12-20,10.0,0.0,9967.462,6857.312
2022-12-20,11.0,0.0,10013.295,6744.327
2022-12-20,12.0,0.0,10013.295,6744.327
2022-12-20,13.0,0.0,10162.61,6738.288
2022-12-20,14.0,0.0,10162.61,6738.288
2022-12-20,15.0,0.0,10036.771,6779.14
2022-12-20,16.0,0.0,10036.771,6779.14
2022-12-20,17.0,93.0,9735.103,6903.52
2022-12-20,18.0,320.0,9735.103,6903.52
2022-12-20,19.0,724.0,9108.755,7021.343
2022-12-20,20.0,1245.0,9108.755,7021.343
2022-12-20,21.0,1801.0,8566.515,7255.843
2022-12-20,22.0,2310.0,8566.515,7255.843
2022-12-20,23.0,2703.0,8067.299,7464.205
2022-12-20,24.0,2947.0,8067.299,7464.205
2022-12-20,25.0,3012.0,7616.981,7703.792
2022-12-20,26.0,2833.0,7616.981,7703.792
2022-12-20,27.0,2379.0,7306.003,7743.521
2022-12-20,28.0,1799.0,7306.003,7743.521
2022-12-20,29.0,1254.0,7046.949,7647.734
2022-12-20,30.0,762.0,7046.949,7647.734
2022-12-20,31.0,326.0,6999.299,7589.984
2022-12-20,32.0,38.0,6999.299,7589.984
2022-12-20,33.0,0.0,7149.703,7564.375
2022-12-20,34.0,0.0,7149.703,7564.375
2022-12-20,35.0,0.0,7405.006,7666.644
2022-12-20,36.0,0.0,7405.006,7666.644
2022-12-20,37.0,0.0,7584.675,7765.493
2022-12-20,38.0,0.0,7584.675,7765.493
2022-12-20,39.0,0.0,7758.835,7805.883
2022-12-20,40.0,0.0,7758.835,7805.883
2022-12-20,41.0,0.0,7900.164,7861.297
2022-12-20,42.0,0.0,7900.164,7861.297
2022-12-20,43.0,0.0,8077.007,7884.314
2022-12-20,44.0,0.0,8077.007,7884.314
2022-12-20,45.0,0.0,8304.628,8022.185
2022-12-20,46.0,0.0,8304.628,8022.185
2022-12-20,47.0,0.0,8361.624,8076.037
2022-12-20,48.0,0.0,8361.624,8076.037
2022-12-21,1.0,0.0,7268.918,7683.597
2022-12-21,2.0,0.0,7268.918,7683.597
2022-12-21,3.0,0.0,7329.876,7672.853
2022-12-21,4.0,0.0,7329.876,7672.853
2022-12-21,5.0,0.0,7609.673,7666.195
2022-12-21,6.0,0.0,7609.673,7666.195
2022-12-21,7.0,0.0,8237.958,7758.815
2022-12-21,8.0,0.0,8237.958,7758.815
2022-12-21,9.0,0.0,8938.989,7916.403
2022-12-21,10.0,0.0,8938.989,7916.403
2022-12-21,11.0,0.0,9743.765,8043.485
2022-12-21,12.0,0.0,9743.765,8043.485
2022-12-21,13.0,0.0,10574.963,8228.6
2022-12-21,14.0,0.0,10574.963,8228.6
2022-12-21,15.0,0.0,10984.807,8263.712
2022-12-21,16.0,0.0,10984.807,8263.712
2022-12-21,17.0,55.0,11476.357,8255.779
2022-12-21,18.0,220.0,11476.357,8255.779
2022-12-21,19.0,551.0,11755.469,8198.865
2022-12-21,20.0,993.0,11755.469,8198.865
2022-12-21,21.0,1475.0,11677.861,8165.862
2022-12-21,22.0,1968.0,11677.861,8165.862
2022-12-21,23.0,2432.0,11420.308,8081.688
2022-12-21,24.0,2733.0,11420.308,8081.688
2022-12-21,25.0,2753.0,10925.843,7995.127
2022-12-21,26.0,2553.0,10925.843,7995.127
2022-12-21,27.0,2216.0,10553.401,7803.553
2022-12-21,28.0,1763.0,10553.401,7803.553
2022-12-21,29.0,1219.0,10287.038,7515.629
2022-12-21,30.0,685.0,10287.038,7515.629
2022-12-21,31.0,267.0,9911.646,7273.375
2022-12-21,32.0,22.0,9911.646,7273.375
2022-12-21,33.0,0.0,9748.611,6990.896
2022-12-21,34.0,0.0,9748.611,6990.896
2022-12-21,35.0,0.0,9596.855,6746.438
2022-12-21,36.0,0.0,9596.855,6746.438
2022-12-21,37.0,0.0,9585.251,6600.239
2022-12-21,38.0,0.0,9585.251,6600.239
2022-12-21,39.0,0.0,9473.602,6340.361
2022-12-21,40.0,0.0,9473.602,6340.361
2022-12-21,41.0,0.0,9148.745,6091.816
2022-12-21,42.0,0.0,9148.745,6091.816
2022-12-21,43.0,0.0,8942.491,5820.014
2022-12-21,44.0,0.0,8942.491,5820.014
2022-12-21,45.0,0.0,8641.82,5551.862
2022-12-21,46.0,0.0,8641.82,5551.862
2022-12-21,47.0,0.0,8468.903,5159.828
2022-12-21,48.0,0.0,8468.903,5159.828
2022-12-22,1.0,0.0,6544.313,5589.508
2022-12-22,2.0,0.0,6544.313,5589.508
2022-12-22,3.0,0.0,6346.688,5212.291
2022-12-22,4.0,0.0,6346.688,5212.291
2022-12-22,5.0,0.0,6006.899,4673.692
2022-12-22,6.0,0.0,6006.899,4673.692
2022-12-22,7.0,0.0,5535.913,4128.399
2022-12-22,8.0,0.0,5535.913,4128.399
2022-12-22,9.0,0.0,5465.171,3599.376
2022-12-22,10.0,0.0,5465.171,3599.376
2022-12-22,11.0,0.0,5431.574,3179.115
2022-12-22,12.0,0.0,5431.574,3179.115
2022-12-22,13.0,0.0,5567.559,2751.679
2022-12-22,14.0,0.0,5567.559,2751.679
2022-12-22,15.0,0.0,5560.158,2413.445
2022-12-22,16.0,0.0,5560.158,2413.445
2022-12-22,17.0,0.0,5660.212,2186.007
2022-12-22,18.0,70.0,5660.212,2186.007
2022-12-22,19.0,215.0,5986.926,1965.94
2022-12-22,20.0,393.0,5986.926,1965.94
2022-12-22,21.0,548.0,6003.516,1786.778
2022-12-22,22.0,671.0,6003.516,1786.778
2022-12-22,23.0,758.0,5577.729,1612.116
2022-12-22,24.0,790.0,5577.729,1612.116
2022-12-22,25.0,751.0,5117.301,1459.041
2022-12-22,26.0,670.0,5117.301,1459.041
2022-12-22,27.0,575.0,4689.255,1394.421
2022-12-22,28.0,454.0,4689.255,1394.421
2022-12-22,29.0,293.0,4198.028,1338.909
2022-12-22,30.0,142.0,4198.028,1338.909
2022-12-22,31.0,46.0,3713.096,1275.146
2022-12-22,32.0,0.0,3713.096,1275.146
2022-12-22,33.0,0.0,3553.73,1381.061
2022-12-22,34.0,0.0,3553.73,1381.061
2022-12-22,35.0,0.0,3480.515,1405.909
2022-12-22,36.0,0.0,3480.515,1405.909
2022-12-22,37.0,0.0,3082.39,1330.647
2022-12-22,38.0,0.0,3082.39,1330.647
2022-12-22,39.0,0.0,2958.919,1404.474
2022-12-22,40.0,0.0,2958.919,1404.474
2022-12-22,41.0,0.0,2613.621,1435.171
2022-12-22,42.0,0.0,2613.621,1435.171
2022-12-22,43.0,0.0,2608.367,1396.155
2022-12-22,44.0,0.0,2608.367,1396.155
2022-12-22,45.0,0.0,2182.208,1345.794
2022-12-22,46.0,0.0,2182.208,1345.794
2022-12-22,47.0,0.0,2134.749,1382.867
2022-12-22,48.0,0.0,2134.749,1382.867
2022-12-23,1.0,,,
2022-12-23,2.0,,,
2022-12-23,3.0,,,
2022-12-23,4.0,,,
2022-12-23,5.0,,,
2022-12-23,6.0,,,
2022-12-23,7.0,,,
2022-12-23,8.0,,,
2022-12-23,9.0,,,
2022-12-23,10.0,,,
2022-12-23,11.0,,,
2022-12-23,12.0,,,
2022-12-23,13.0,,,
2022-12-23,14.0,,,
2022-12-23,15.0,,,
2022-12-23,16.0,,,
2022-12-23,17.0,,,
2022-12-23,18.0,,,
2022-12-23,19.0,,,
2022-12-23,20.0,,,
2022-12-23,21.0,,,
2022-12-23,22.0,,,
2022-12-23,23.0,,,
2022-12-23,24.0,,,
2022-12-23,25.0,,,
2022-12-23,26.0,,,
2022-12-23,27.0,,,
2022-12-23,28.0,,,
2022-12-23,29.0,,,
2022-12-23,30.0,,,
2022-12-23,31.0,,,
2022-12-23,32.0,,,
2022-12-23,33.0,,,
2022-12-23,34.0,,,
2022-12-23,35.0,,,
2022-12-23,36.0,,,
2022-12-23,37.0,,,
2022-12-23,38.0,,,
2022-12-23,39.0,,,
2022-12-23,40.0,,,
2022-12-23,41.0,,,
2022-12-23,42.0,,,
2022-12-23,43.0,,,
2022-12-23,44.0,,,
2022-12-23,45.0,,,
2022-12-23,46.0,,,
2022-12-23,47.0,,,
2022-12-23,48.0,,,
2022-12-24,1.0,0.0,9222.722,4899.831
2022-12-24,2.0,0.0,9222.722,4899.831
2022-12-24,3.0,0.0,8975.737,4448.8
2022-12-24,4.0,0.0,8975.737,4448.8
2022-12-24,5.0,0.0,8771.083,3982.327
2022-12-24,6.0,0.0,8771.083,3982.327
2022-12-24,7.0,0.0,8781.789,3692.231
2022-12-24,8.0,0.0,8781.789,3692.231
2022-12-24,9.0,0.0,8555.72,3434.929
2022-12-24,10.0,0.0,8555.72,3434.929
2022-12-24,11.0,0.0,8469.342,3255.179
2022-12-24,12.0,0.0,8469.342,3255.179
2022-12-24,13.0,0.0,7875.517,3112.686
2022-12-24,14.0,0.0,7875.517,3112.686
2022-12-24,15.0,0.0,7905.159,3072.189
2022-12-24,16.0,0.0,7905.159,3072.189
2022-12-24,17.0,118.0,7826.751,3092.45
2022-12-24,18.0,372.0,7826.751,3092.45
2022-12-24,19.0,786.0,7842.142,3114.22
2022-12-24,20.0,1290.0,7842.142,3114.22
2022-12-24,21.0,1803.0,7855.105,3253.567
2022-12-24,22.0,2285.0,7855.105,3253.567
2022-12-24,23.0,2684.0,7736.516,3330.592
2022-12-24,24.0,2872.0,7736.516,3330.592
2022-12-24,25.0,2748.0,7396.951,3500.266
2022-12-24,26.0,2405.0,7396.951,3500.266
2022-12-24,27.0,1971.0,6969.785,3571.874
2022-12-24,28.0,1520.0,6969.785,3571.874
2022-12-24,29.0,1095.0,6713.895,3748.914
2022-12-24,30.0,687.0,6713.895,3748.914
2022-12-24,31.0,299.0,6807.994,4149.266
2022-12-24,32.0,32.0,6807.994,4149.266
2022-12-24,33.0,0.0,7306.461,4553.92
2022-12-24,34.0,0.0,7306.461,4553.92
2022-12-24,35.0,0.0,7920.085,4924.956
2022-12-24,36.0,0.0,7920.085,4924.956
2022-12-24,37.0,0.0,8453.864,5338.869
2022-12-24,38.0,0.0,8453.864,5338.869
2022-12-24,39.0,0.0,9054.192,5591.488
