settlementDate,settlementPeriod,Generation forecast Production
2021-01-07,3.0,29258.0
2021-01-07,4.0,28925.0
2021-01-07,5.0,27958.0
2021-01-07,6.0,27945.0
2021-01-07,7.0,27448.0
2021-01-07,8.0,27294.0
2021-01-07,9.0,27930.0
2021-01-07,10.0,28457.0
2021-01-07,11.0,30202.0
2021-01-07,12.0,32165.0
2021-01-07,13.0,35251.0
2021-01-07,14.0,37688.0
2021-01-07,15.0,40428.0
2021-01-07,16.0,40775.0
2021-01-07,17.0,41066.0
2021-01-07,18.0,41367.0
2021-01-07,19.0,42161.0
2021-01-07,20.0,42718.0
2021-01-07,21.0,43112.0
2021-01-07,22.0,43440.0
2021-01-07,23.0,43773.0
2021-01-07,24.0,44007.0
2021-01-07,25.0,43933.0
2021-01-07,26.0,43883.0
2021-01-07,27.0,43848.0
2021-01-07,28.0,43616.0
2021-01-07,29.0,43149.0
2021-01-07,30.0,42769.0
2021-01-07,31.0,42214.0
2021-01-07,32.0,42082.0
2021-01-07,33.0,42738.0
2021-01-07,34.0,42908.0
2021-01-07,35.0,43005.0
2021-01-07,36.0,43010.0
2021-01-07,37.0,43058.0
2021-01-07,38.0,43129.0
2021-01-07,39.0,42567.0
2021-01-07,40.0,42365.0
2021-01-07,41.0,41657.0
2021-01-07,42.0,41495.0
2021-01-07,43.0,41313.0
2021-01-07,44.0,40371.0
2021-01-07,45.0,38520.0
2021-01-07,46.0,37641.0
2021-01-07,47.0,32375.0
2021-01-07,48.0,29207.0
2021-01-08,1.0,30948.0
2021-01-08,2.0,30785.0
2021-01-08,3.0,30591.0
2021-01-08,4.0,30550.0
2021-01-08,5.0,30195.0
2021-01-08,6.0,30187.0
2021-01-08,7.0,29358.0
2021-01-08,8.0,29266.0
2021-01-08,9.0,29312.0
2021-01-08,10.0,29824.0
2021-01-08,11.0,31039.0
2021-01-08,12.0,32312.0
2021-01-08,13.0,34770.0
2021-01-08,14.0,37669.0
2021-01-08,15.0,41153.0
2021-01-08,16.0,41394.0
2021-01-08,17.0,41533.0
2021-01-08,18.0,41638.0
2021-01-08,19.0,41915.0
2021-01-08,20.0,42008.0
2021-01-08,21.0,42061.0
2021-01-08,22.0,42073.0
2021-01-08,23.0,42088.0
2021-01-08,24.0,42096.0
2021-01-08,25.0,41990.0
2021-01-08,26.0,41870.0
2021-01-08,27.0,41631.0
2021-01-08,28.0,41241.0
2021-01-08,29.0,40887.0
2021-01-08,30.0,40549.0
2021-01-08,31.0,40553.0
2021-01-08,32.0,40551.0
2021-01-08,33.0,40978.0
2021-01-08,34.0,40986.0
2021-01-08,35.0,40843.0
2021-01-08,36.0,40748.0
2021-01-08,37.0,40569.0
2021-01-08,38.0,40334.0
2021-01-08,39.0,39729.0
2021-01-08,40.0,38516.0
2021-01-08,41.0,34976.0
2021-01-08,42.0,32519.0
2021-01-08,43.0,32188.0
2021-01-08,44.0,31449.0
2021-01-08,45.0,30522.0
2021-01-08,46.0,28344.0
2021-01-08,47.0,23933.0
2021-01-08,48.0,21286.0
2021-01-09,1.0,27432.0
2021-01-09,2.0,27531.0
2021-01-09,3.0,27672.0
2021-01-09,4.0,27555.0
2021-01-09,5.0,26967.0
2021-01-09,6.0,26974.0
2021-01-09,7.0,26441.0
2021-01-09,8.0,26188.0
2021-01-09,9.0,25888.0
2021-01-09,10.0,25928.0
2021-01-09,11.0,26070.0
2021-01-09,12.0,26790.0
2021-01-09,13.0,28633.0
2021-01-09,14.0,29922.0
2021-01-09,15.0,31120.0
2021-01-09,16.0,31873.0
2021-01-09,17.0,33180.0
2021-01-09,18.0,34616.0
2021-01-09,19.0,36079.0
2021-01-09,20.0,37163.0
2021-01-09,21.0,38399.0
2021-01-09,22.0,39225.0
2021-01-09,23.0,39777.0
2021-01-09,24.0,40194.0
2021-01-09,25.0,40419.0
2021-01-09,26.0,40423.0
2021-01-09,27.0,40351.0
2021-01-09,28.0,40064.0
2021-01-09,29.0,40087.0
2021-01-09,30.0,40521.0
2021-01-09,31.0,40465.0
2021-01-09,32.0,40197.0
2021-01-09,33.0,40485.0
2021-01-09,34.0,40683.0
2021-01-09,35.0,41042.0
2021-01-09,36.0,41096.0
2021-01-09,37.0,40846.0
2021-01-09,38.0,40250.0
2021-01-09,39.0,39321.0
2021-01-09,40.0,38730.0
2021-01-09,41.0,37252.0
2021-01-09,42.0,35967.0
2021-01-09,43.0,34381.0
2021-01-09,44.0,33298.0
2021-01-09,45.0,32346.0
2021-01-09,46.0,29950.0
2021-01-09,47.0,25888.0
2021-01-09,48.0,24799.0
2021-01-10,1.0,26903.0
2021-01-10,2.0,26612.0
2021-01-10,3.0,26479.0
2021-01-10,4.0,26326.0
2021-01-10,5.0,26092.0
2021-01-10,6.0,25916.0
2021-01-10,7.0,25577.0
2021-01-10,8.0,25346.0
2021-01-10,9.0,25258.0
2021-01-10,10.0,25159.0
2021-01-10,11.0,25078.0
2021-01-10,12.0,24996.0
2021-01-10,13.0,25175.0
2021-01-10,14.0,26231.0
2021-01-10,15.0,27501.0
2021-01-10,16.0,28347.0
2021-01-10,17.0,29067.0
2021-01-10,18.0,30457.0
2021-01-10,19.0,33232.0
2021-01-10,20.0,35160.0
2021-01-10,21.0,36405.0
2021-01-10,22.0,37006.0
2021-01-10,23.0,37938.0
2021-01-10,24.0,38575.0
2021-01-10,25.0,38863.0
2021-01-10,26.0,39110.0
2021-01-10,27.0,39202.0
2021-01-10,28.0,39148.0
2021-01-10,29.0,39099.0
2021-01-10,30.0,39439.0
2021-01-10,31.0,39742.0
2021-01-10,32.0,39660.0
2021-01-10,33.0,40309.0
2021-01-10,34.0,40923.0
2021-01-10,35.0,41387.0
2021-01-10,36.0,41433.0
2021-01-10,37.0,41362.0
2021-01-10,38.0,41504.0
2021-01-10,39.0,41427.0
2021-01-10,40.0,40360.0
2021-01-10,41.0,39000.0
2021-01-10,42.0,37173.0
2021-01-10,43.0,34798.0
2021-01-10,44.0,33698.0
2021-01-10,45.0,32627.0
2021-01-10,46.0,30656.0
2021-01-10,47.0,26975.0
2021-01-10,48.0,25346.0
2021-01-11,1.0,26370.0
2021-01-11,2.0,26731.0
2021-01-11,3.0,26951.0
2021-01-11,4.0,27164.0
2021-01-11,5.0,27284.0
2021-01-11,6.0,27366.0
2021-01-11,7.0,27402.0
2021-01-11,8.0,27402.0
2021-01-11,9.0,27395.0
2021-01-11,10.0,27342.0
2021-01-11,11.0,27664.0
2021-01-11,12.0,28096.0
2021-01-11,13.0,30019.0
2021-01-11,14.0,34457.0
2021-01-11,15.0,38662.0
2021-01-11,16.0,40448.0
2021-01-11,17.0,42214.0
2021-01-11,18.0,43150.0
2021-01-11,19.0,44261.0
2021-01-11,20.0,44979.0
2021-01-11,21.0,45516.0
2021-01-11,22.0,46019.0
2021-01-11,23.0,46391.0
2021-01-11,24.0,46588.0
2021-01-11,25.0,46580.0
2021-01-11,26.0,46449.0
2021-01-11,27.0,46175.0
2021-01-11,28.0,45909.0
2021-01-11,29.0,45573.0
2021-01-11,30.0,45230.0
2021-01-11,31.0,44939.0
2021-01-11,32.0,44714.0
2021-01-11,33.0,44756.0
2021-01-11,34.0,45009.0
2021-01-11,35.0,45206.0
2021-01-11,36.0,44728.0
2021-01-11,37.0,44227.0
2021-01-11,38.0,43330.0
2021-01-11,39.0,42040.0
2021-01-11,40.0,41356.0
2021-01-11,41.0,41059.0
2021-01-11,42.0,39997.0
2021-01-11,43.0,38012.0
2021-01-11,44.0,36844.0
2021-01-11,45.0,34676.0
2021-01-11,46.0,32568.0
2021-01-11,47.0,28697.0
2021-01-11,48.0,26242.0
2021-01-12,1.0,28225.0
2021-01-12,2.0,27811.0
2021-01-12,3.0,27568.0
2021-01-12,4.0,27321.0
2021-01-12,5.0,27003.0
2021-01-12,6.0,26721.0
2021-01-12,7.0,26603.0
2021-01-12,8.0,26431.0
2021-01-12,9.0,26323.0
2021-01-12,10.0,26161.0
2021-01-12,11.0,26926.0
2021-01-12,12.0,28055.0
2021-01-12,13.0,30522.0
2021-01-12,14.0,34479.0
2021-01-12,15.0,38572.0
2021-01-12,16.0,39775.0
2021-01-12,17.0,40624.0
2021-01-12,18.0,40766.0
2021-01-12,19.0,40914.0
2021-01-12,20.0,41132.0
2021-01-12,21.0,41563.0
2021-01-12,22.0,41943.0
2021-01-12,23.0,42106.0
2021-01-12,24.0,42146.0
2021-01-12,25.0,42386.0
2021-01-12,26.0,42347.0
2021-01-12,27.0,42035.0
2021-01-12,28.0,41670.0
2021-01-12,29.0,41298.0
2021-01-12,30.0,40949.0
2021-01-12,31.0,40557.0
2021-01-12,32.0,40015.0
2021-01-12,33.0,40522.0
2021-01-12,34.0,40700.0
2021-01-12,35.0,40700.0
2021-01-12,36.0,41112.0
2021-01-12,37.0,40931.0
2021-01-12,38.0,40642.0
2021-01-12,39.0,40261.0
2021-01-12,40.0,39906.0
2021-01-12,41.0,39111.0
2021-01-12,42.0,38259.0
2021-01-12,43.0,37402.0
2021-01-12,44.0,36764.0
2021-01-12,45.0,33752.0
2021-01-12,46.0,31123.0
2021-01-12,47.0,25934.0
2021-01-12,48.0,22040.0
2021-01-13,1.0,28679.0
2021-01-13,2.0,28646.0
2021-01-13,3.0,28416.0
2021-01-13,4.0,28298.0
2021-01-13,5.0,27622.0
2021-01-13,6.0,27416.0
2021-01-13,7.0,27210.0
2021-01-13,8.0,27065.0
2021-01-13,9.0,27022.0
2021-01-13,10.0,27032.0
2021-01-13,11.0,27328.0
2021-01-13,12.0,27601.0
2021-01-13,13.0,29325.0
2021-01-13,14.0,32908.0
2021-01-13,15.0,36696.0
2021-01-13,16.0,37035.0
2021-01-13,17.0,37250.0
2021-01-13,18.0,37284.0
2021-01-13,19.0,37739.0
2021-01-13,20.0,37791.0
2021-01-13,21.0,37956.0
2021-01-13,22.0,38040.0
2021-01-13,23.0,38217.0
2021-01-13,24.0,38308.0
2021-01-13,25.0,38355.0
2021-01-13,26.0,38393.0
2021-01-13,27.0,38557.0
2021-01-13,28.0,38610.0
2021-01-13,29.0,38670.0
2021-01-13,30.0,38815.0
2021-01-13,31.0,39039.0
2021-01-13,32.0,39277.0
2021-01-13,33.0,39925.0
2021-01-13,34.0,40071.0
2021-01-13,35.0,40196.0
2021-01-13,36.0,40203.0
2021-01-13,37.0,40205.0
2021-01-13,38.0,40215.0
2021-01-13,39.0,39680.0
2021-01-13,40.0,39322.0
2021-01-13,41.0,38582.0
2021-01-13,42.0,37863.0
2021-01-13,43.0,36483.0
2021-01-13,44.0,34728.0
2021-01-13,45.0,32804.0
2021-01-13,46.0,30627.0
2021-01-13,47.0,27043.0
2021-01-13,48.0,25722.0
2021-01-14,1.0,28896.0
2021-01-14,2.0,28986.0
2021-01-14,3.0,28990.0
2021-01-14,4.0,28497.0
2021-01-14,5.0,28029.0
2021-01-14,6.0,28114.0
2021-01-14,7.0,27778.0
2021-01-14,8.0,27852.0
2021-01-14,9.0,27864.0
2021-01-14,10.0,28153.0
2021-01-14,11.0,28803.0
2021-01-14,12.0,29553.0
2021-01-14,13.0,32060.0
2021-01-14,14.0,35761.0
2021-01-14,15.0,40572.0
2021-01-14,16.0,41560.0
2021-01-14,17.0,42086.0
2021-01-14,18.0,42553.0
2021-01-14,19.0,42842.0
2021-01-14,20.0,43072.0
2021-01-14,21.0,43201.0
2021-01-14,22.0,43335.0
2021-01-14,23.0,43499.0
2021-01-14,24.0,43357.0
2021-01-14,25.0,43486.0
2021-01-14,26.0,43370.0
2021-01-14,27.0,43087.0
2021-01-14,28.0,42876.0
2021-01-14,29.0,42634.0
2021-01-14,30.0,42386.0
2021-01-14,31.0,42218.0
2021-01-14,32.0,42145.0
2021-01-14,33.0,42674.0
2021-01-14,34.0,42482.0
2021-01-14,35.0,42330.0
2021-01-14,36.0,41923.0
2021-01-14,37.0,41626.0
2021-01-14,38.0,41394.0
2021-01-14,39.0,40517.0
2021-01-14,40.0,39696.0
2021-01-14,41.0,39035.0
2021-01-14,42.0,38512.0
2021-01-14,43.0,37413.0
2021-01-14,44.0,36451.0
2021-01-14,45.0,34667.0
2021-01-14,46.0,33168.0
2021-01-14,47.0,26993.0
2021-01-14,48.0,23162.0
2021-01-15,1.0,29470.0
2021-01-15,2.0,29349.0
2021-01-15,3.0,29210.0
2021-01-15,4.0,29079.0
2021-01-15,5.0,28981.0
2021-01-15,6.0,28841.0
2021-01-15,7.0,28476.0
2021-01-15,8.0,28353.0
2021-01-15,9.0,28243.0
2021-01-15,10.0,28045.0
2021-01-15,11.0,28362.0
2021-01-15,12.0,28954.0
2021-01-15,13.0,31842.0
2021-01-15,14.0,34879.0
2021-01-15,15.0,36782.0
2021-01-15,16.0,36954.0
2021-01-15,17.0,37776.0
2021-01-15,18.0,38182.0
2021-01-15,19.0,39070.0
2021-01-15,20.0,39602.0
2021-01-15,21.0,40091.0
2021-01-15,22.0,40067.0
2021-01-15,23.0,40062.0
2021-01-15,24.0,40349.0
2021-01-15,25.0,40539.0
2021-01-15,26.0,40707.0
2021-01-15,27.0,40755.0
2021-01-15,28.0,40518.0
2021-01-15,29.0,40110.0
2021-01-15,30.0,39716.0
2021-01-15,31.0,39172.0
2021-01-15,32.0,39180.0
2021-01-15,33.0,39806.0
2021-01-15,34.0,40240.0
2021-01-15,35.0,40754.0
2021-01-15,36.0,41523.0
2021-01-15,37.0,41898.0
2021-01-15,38.0,42253.0
2021-01-15,39.0,41787.0
2021-01-15,40.0,41663.0
2021-01-15,41.0,40620.0
2021-01-15,42.0,39484.0
2021-01-15,43.0,38062.0
2021-01-15,44.0,37262.0
2021-01-15,45.0,36217.0
2021-01-15,46.0,34293.0
2021-01-15,47.0,28868.0
2021-01-15,48.0,25090.0
2021-01-16,1.0,24637.0
2021-01-16,2.0,24674.0
2021-01-16,3.0,24916.0
2021-01-16,4.0,25107.0
2021-01-16,5.0,25552.0
2021-01-16,6.0,25992.0
2021-01-16,7.0,26276.0
2021-01-16,8.0,26601.0
2021-01-16,9.0,26955.0
2021-01-16,10.0,27273.0
2021-01-16,11.0,27471.0
2021-01-16,12.0,27596.0
2021-01-16,13.0,27513.0
2021-01-16,14.0,27544.0
2021-01-16,15.0,28302.0
2021-01-16,16.0,29391.0
2021-01-16,17.0,30799.0
2021-01-16,18.0,31446.0
2021-01-16,19.0,32597.0
2021-01-16,20.0,33888.0
2021-01-16,21.0,35423.0
2021-01-16,22.0,36526.0
2021-01-16,23.0,37161.0
2021-01-16,24.0,37605.0
2021-01-16,25.0,37886.0
2021-01-16,26.0,38004.0
2021-01-16,27.0,37970.0
2021-01-16,28.0,37649.0
2021-01-16,29.0,37384.0
2021-01-16,30.0,37349.0
2021-01-16,31.0,36794.0
2021-01-16,32.0,36521.0
2021-01-16,33.0,36822.0
2021-01-16,34.0,37176.0
2021-01-16,35.0,37380.0
2021-01-16,36.0,37007.0
2021-01-16,37.0,36844.0
2021-01-16,38.0,36797.0
2021-01-16,39.0,36973.0
2021-01-16,40.0,36287.0
2021-01-16,41.0,35200.0
2021-01-16,42.0,33127.0
2021-01-16,43.0,30905.0
2021-01-16,44.0,29344.0
2021-01-16,45.0,28492.0
2021-01-16,46.0,28097.0
2021-01-16,47.0,27023.0
2021-01-16,48.0,26299.0
2021-01-17,1.0,26195.0
2021-01-17,2.0,26088.0
2021-01-17,3.0,26041.0
2021-01-17,4.0,26001.0
2021-01-17,5.0,25896.0
2021-01-17,6.0,25789.0
2021-01-17,7.0,25701.0
2021-01-17,8.0,25626.0
2021-01-17,9.0,25526.0
2021-01-17,10.0,25416.0
2021-01-17,11.0,25283.0
2021-01-17,12.0,25143.0
2021-01-17,13.0,25212.0
2021-01-17,14.0,26024.0
2021-01-17,15.0,27816.0
2021-01-17,16.0,28443.0
2021-01-17,17.0,28837.0
2021-01-17,18.0,29483.0
2021-01-17,19.0,31122.0
2021-01-17,20.0,32555.0
2021-01-17,21.0,34256.0
2021-01-17,22.0,35591.0
2021-01-17,23.0,36702.0
2021-01-17,24.0,37169.0
2021-01-17,25.0,37248.0
2021-01-17,26.0,37034.0
2021-01-17,27.0,36857.0
2021-01-17,28.0,36540.0
2021-01-17,29.0,36305.0
2021-01-17,30.0,36585.0
2021-01-17,31.0,36669.0
2021-01-17,32.0,36737.0
2021-01-17,33.0,37345.0
2021-01-17,34.0,37644.0
2021-01-17,35.0,38495.0
2021-01-17,36.0,38748.0
2021-01-17,37.0,38383.0
2021-01-17,38.0,38361.0
2021-01-17,39.0,38349.0
2021-01-17,40.0,38429.0
2021-01-17,41.0,37835.0
2021-01-17,42.0,35778.0
2021-01-17,43.0,33266.0
2021-01-17,44.0,31389.0
2021-01-17,45.0,30517.0
2021-01-17,46.0,30327.0
2021-01-17,47.0,28600.0
2021-01-17,48.0,27118.0
2021-01-18,1.0,26080.0
2021-01-18,2.0,26199.0
2021-01-18,3.0,26200.0
2021-01-18,4.0,26180.0
2021-01-18,5.0,26177.0
2021-01-18,6.0,26310.0
2021-01-18,7.0,26350.0
2021-01-18,8.0,26340.0
2021-01-18,9.0,26326.0
2021-01-18,10.0,26368.0
2021-01-18,11.0,26644.0
2021-01-18,12.0,27213.0
2021-01-18,13.0,28900.0
2021-01-18,14.0,32915.0
2021-01-18,15.0,38169.0
2021-01-18,16.0,38592.0
2021-01-18,17.0,39824.0
2021-01-18,18.0,41053.0
2021-01-18,19.0,41775.0
2021-01-18,20.0,42155.0
2021-01-18,21.0,42466.0
2021-01-18,22.0,42725.0
2021-01-18,23.0,42827.0
2021-01-18,24.0,42912.0
2021-01-18,25.0,42700.0
2021-01-18,26.0,42395.0
2021-01-18,27.0,42033.0
2021-01-18,28.0,41664.0
2021-01-18,29.0,41321.0
2021-01-18,30.0,41198.0
2021-01-18,31.0,41238.0
2021-01-18,32.0,41434.0
2021-01-18,33.0,41799.0
2021-01-18,34.0,42137.0
2021-01-18,35.0,42490.0
2021-01-18,36.0,42354.0
2021-01-18,37.0,41971.0
2021-01-18,38.0,41667.0
2021-01-18,39.0,40957.0
2021-01-18,40.0,39710.0
2021-01-18,41.0,38606.0
2021-01-18,42.0,36727.0
2021-01-18,43.0,34322.0
2021-01-18,44.0,32605.0
2021-01-18,45.0,31418.0
2021-01-18,46.0,29979.0
2021-01-18,47.0,26922.0
2021-01-18,48.0,24728.0
2021-01-19,1.0,24617.0
2021-01-19,2.0,24210.0
2021-01-19,3.0,24113.0
2021-01-19,4.0,24078.0
2021-01-19,5.0,24050.0
2021-01-19,6.0,24001.0
2021-01-19,7.0,23968.0
2021-01-19,8.0,23952.0
2021-01-19,9.0,23989.0
2021-01-19,10.0,24026.0
2021-01-19,11.0,24069.0
2021-01-19,12.0,24595.0
2021-01-19,13.0,27068.0
2021-01-19,14.0,31398.0
2021-01-19,15.0,35487.0
2021-01-19,16.0,36238.0
2021-01-19,17.0,37381.0
2021-01-19,18.0,38149.0
2021-01-19,19.0,38700.0
2021-01-19,20.0,39023.0
2021-01-19,21.0,39231.0
2021-01-19,22.0,39378.0
2021-01-19,23.0,39483.0
2021-01-19,24.0,39604.0
2021-01-19,25.0,39662.0
2021-01-19,26.0,39618.0
2021-01-19,27.0,39583.0
2021-01-19,28.0,39518.0
2021-01-19,29.0,39380.0
2021-01-19,30.0,39303.0
2021-01-19,31.0,39185.0
2021-01-19,32.0,39140.0
2021-01-19,33.0,39285.0
2021-01-19,34.0,39585.0
2021-01-19,35.0,40247.0
2021-01-19,36.0,40021.0
2021-01-19,37.0,39690.0
2021-01-19,38.0,39467.0
2021-01-19,39.0,39007.0
2021-01-19,40.0,38108.0
2021-01-19,41.0,36085.0
2021-01-19,42.0,33951.0
2021-01-19,43.0,32711.0
2021-01-19,44.0,31380.0
2021-01-19,45.0,28946.0
2021-01-19,46.0,26841.0
2021-01-19,47.0,24543.0
2021-01-19,48.0,23840.0
2021-01-20,1.0,24566.0
2021-01-20,2.0,24525.0
2021-01-20,3.0,24478.0
2021-01-20,4.0,24425.0
2021-01-20,5.0,24362.0
2021-01-20,6.0,24301.0
2021-01-20,7.0,24209.0
2021-01-20,8.0,24109.0
2021-01-20,9.0,24014.0
2021-01-20,10.0,23996.0
2021-01-20,11.0,24033.0
2021-01-20,12.0,24183.0
2021-01-20,13.0,26117.0
2021-01-20,14.0,29424.0
2021-01-20,15.0,33195.0
2021-01-20,16.0,35828.0
2021-01-20,17.0,37753.0
2021-01-20,18.0,38333.0
2021-01-20,19.0,38969.0
2021-01-20,20.0,39437.0
2021-01-20,21.0,39603.0
2021-01-20,22.0,39684.0
2021-01-20,23.0,39764.0
2021-01-20,24.0,39845.0
2021-01-20,25.0,39959.0
2021-01-20,26.0,39956.0
2021-01-20,27.0,40014.0
2021-01-20,28.0,40077.0
2021-01-20,29.0,40020.0
2021-01-20,30.0,40015.0
2021-01-20,31.0,39953.0
2021-01-20,32.0,40001.0
2021-01-20,33.0,40211.0
2021-01-20,34.0,40573.0
2021-01-20,35.0,41175.0
2021-01-20,36.0,41308.0
2021-01-20,37.0,41012.0
2021-01-20,38.0,40456.0
2021-01-20,39.0,39866.0
2021-01-20,40.0,38769.0
2021-01-20,41.0,36858.0
2021-01-20,42.0,34436.0
2021-01-20,43.0,32599.0
2021-01-20,44.0,31168.0
2021-01-20,45.0,28879.0
2021-01-20,46.0,27256.0
2021-01-20,47.0,25612.0
2021-01-20,48.0,25440.0
2021-01-21,1.0,24850.0
2021-01-21,2.0,25016.0
2021-01-21,3.0,25133.0
2021-01-21,4.0,25524.0
2021-01-21,5.0,25803.0
2021-01-21,6.0,26126.0
2021-01-21,7.0,26450.0
2021-01-21,8.0,26740.0
2021-01-21,9.0,26987.0
2021-01-21,10.0,27201.0
2021-01-21,11.0,27577.0
2021-01-21,12.0,28025.0
2021-01-21,13.0,28959.0
2021-01-21,14.0,30245.0
2021-01-21,15.0,32678.0
2021-01-21,16.0,34727.0
2021-01-21,17.0,36924.0
2021-01-21,18.0,38112.0
2021-01-21,19.0,38918.0
2021-01-21,20.0,39718.0
2021-01-21,21.0,40447.0
2021-01-21,22.0,40995.0
2021-01-21,23.0,41425.0
2021-01-21,24.0,41790.0
2021-01-21,25.0,41882.0
2021-01-21,26.0,41896.0
2021-01-21,27.0,41507.0
2021-01-21,28.0,41032.0
2021-01-21,29.0,40710.0
2021-01-21,30.0,40833.0
2021-01-21,31.0,41068.0
2021-01-21,32.0,41417.0
2021-01-21,33.0,41838.0
2021-01-21,34.0,42367.0
2021-01-21,35.0,42818.0
2021-01-21,36.0,42517.0
2021-01-21,37.0,42281.0
2021-01-21,38.0,41885.0
2021-01-21,39.0,41225.0
2021-01-21,40.0,40316.0
2021-01-21,41.0,39078.0
2021-01-21,42.0,37350.0
2021-01-21,43.0,36067.0
2021-01-21,44.0,34731.0
2021-01-21,45.0,32092.0
2021-01-21,46.0,30611.0
2021-01-21,47.0,28827.0
2021-01-21,48.0,28104.0
2021-01-22,1.0,27914.0
2021-01-22,2.0,28012.0
2021-01-22,3.0,27991.0
2021-01-22,4.0,27816.0
2021-01-22,5.0,27687.0
2021-01-22,6.0,27613.0
2021-01-22,7.0,27504.0
2021-01-22,8.0,27373.0
2021-01-22,9.0,27195.0
2021-01-22,10.0,27082.0
2021-01-22,11.0,27335.0
2021-01-22,12.0,27775.0
2021-01-22,13.0,29682.0
2021-01-22,14.0,33230.0
2021-01-22,15.0,37519.0
2021-01-22,16.0,38195.0
2021-01-22,17.0,39284.0
2021-01-22,18.0,39883.0
2021-01-22,19.0,40498.0
2021-01-22,20.0,41058.0
2021-01-22,21.0,41444.0
2021-01-22,22.0,41823.0
2021-01-22,23.0,42223.0
2021-01-22,24.0,42251.0
2021-01-22,25.0,41935.0
2021-01-22,26.0,41564.0
2021-01-22,27.0,41129.0
2021-01-22,28.0,40475.0
2021-01-22,29.0,39879.0
2021-01-22,30.0,39567.0
2021-01-22,31.0,39425.0
2021-01-22,32.0,39611.0
2021-01-22,33.0,40211.0
2021-01-22,34.0,40604.0
2021-01-22,35.0,40975.0
2021-01-22,36.0,41043.0
2021-01-22,37.0,40778.0
2021-01-22,38.0,40479.0
2021-01-22,39.0,39653.0
2021-01-22,40.0,38527.0
2021-01-22,41.0,37671.0
2021-01-22,42.0,36922.0
2021-01-22,43.0,35528.0
2021-01-22,44.0,33499.0
2021-01-22,45.0,31317.0
2021-01-22,46.0,29021.0
2021-01-22,47.0,25040.0
2021-01-22,48.0,22152.0
2021-01-23,1.0,27042.0
2021-01-23,2.0,27017.0
2021-01-23,3.0,27017.0
2021-01-23,4.0,27019.0
2021-01-23,5.0,27050.0
2021-01-23,6.0,26651.0
2021-01-23,7.0,26464.0
2021-01-23,8.0,26393.0
2021-01-23,9.0,26375.0
2021-01-23,10.0,26413.0
2021-01-23,11.0,26521.0
2021-01-23,12.0,26745.0
2021-01-23,13.0,27162.0
2021-01-23,14.0,28390.0
2021-01-23,15.0,29300.0
2021-01-23,16.0,30028.0
2021-01-23,17.0,31295.0
2021-01-23,18.0,31886.0
2021-01-23,19.0,33448.0
2021-01-23,20.0,34963.0
2021-01-23,21.0,36010.0
2021-01-23,22.0,36625.0
2021-01-23,23.0,36901.0
2021-01-23,24.0,37203.0
2021-01-23,25.0,37481.0
2021-01-23,26.0,37655.0
2021-01-23,27.0,37720.0
2021-01-23,28.0,37652.0
2021-01-23,29.0,37544.0
2021-01-23,30.0,37400.0
2021-01-23,31.0,37012.0
2021-01-23,32.0,37076.0
2021-01-23,33.0,37931.0
2021-01-23,34.0,38212.0
2021-01-23,35.0,39148.0
2021-01-23,36.0,39242.0
2021-01-23,37.0,39240.0
2021-01-23,38.0,39228.0
2021-01-23,39.0,38137.0
2021-01-23,40.0,37388.0
2021-01-23,41.0,35752.0
2021-01-23,42.0,33942.0
2021-01-23,43.0,32651.0
2021-01-23,44.0,31766.0
2021-01-23,45.0,30744.0
2021-01-23,46.0,29484.0
2021-01-23,47.0,27665.0
2021-01-23,48.0,26066.0
2021-01-24,1.0,27602.0
2021-01-24,2.0,27484.0
2021-01-24,3.0,27111.0
2021-01-24,4.0,26979.0
2021-01-24,5.0,26850.0
2021-01-24,6.0,26711.0
2021-01-24,7.0,26550.0
2021-01-24,8.0,26300.0
2021-01-24,9.0,26033.0
2021-01-24,10.0,25908.0
2021-01-24,11.0,25929.0
2021-01-24,12.0,25779.0
2021-01-24,13.0,26310.0
2021-01-24,14.0,26937.0
2021-01-24,15.0,28083.0
2021-01-24,16.0,28595.0
2021-01-24,17.0,29748.0
2021-01-24,18.0,30757.0
2021-01-24,19.0,32898.0
2021-01-24,20.0,34191.0
2021-01-24,21.0,34609.0
2021-01-24,22.0,35413.0
2021-01-24,23.0,35839.0
2021-01-24,24.0,36129.0
2021-01-24,25.0,36312.0
2021-01-24,26.0,36394.0
2021-01-24,27.0,36479.0
2021-01-24,28.0,36433.0
2021-01-24,29.0,36460.0
2021-01-24,30.0,36440.0
2021-01-24,31.0,36331.0
2021-01-24,32.0,36359.0
2021-01-24,33.0,36680.0
2021-01-24,34.0,37386.0
2021-01-24,35.0,37713.0
2021-01-24,36.0,37920.0
2021-01-24,37.0,38065.0
2021-01-24,38.0,38153.0
2021-01-24,39.0,37414.0
2021-01-24,40.0,36858.0
2021-01-24,41.0,36110.0
2021-01-24,42.0,35468.0
2021-01-24,43.0,34689.0
2021-01-24,44.0,33791.0
2021-01-24,45.0,32088.0
2021-01-24,46.0,31099.0
2021-01-24,47.0,28090.0
2021-01-24,48.0,24077.0
2021-01-25,1.0,26532.0
2021-01-25,2.0,26682.0
2021-01-25,3.0,26810.0
2021-01-25,4.0,26751.0
2021-01-25,5.0,26249.0
2021-01-25,6.0,26417.0
2021-01-25,7.0,26012.0
2021-01-25,8.0,26018.0
2021-01-25,9.0,26236.0
2021-01-25,10.0,26579.0
2021-01-25,11.0,27917.0
